run,group,trainset_key,seed,target_steps,benchmark,sr,sg,d4,d5,d6,d7,d8,checkpoint
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,xbd_disaster_aerial,0.5385,1.4947,0.2735,0.3885,0.57775,0.724,0.72875,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,masa_aerial,0.44,2.248,0.32,0.38,0.48,0.54,0.48,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,mmgag_aerial,0.5029787234042553,1.8663829787234043,0.3659574468085106,0.44680851063829785,0.4808510638297872,0.6042553191489362,0.6170212765957447,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,mmgag_ground,0.49106382978723406,1.9361702127659575,0.35319148936170214,0.43829787234042555,0.5361702127659574,0.6127659574468085,0.5148936170212766,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,mmgag_text,0.4757446808510638,1.9719148936170212,0.39574468085106385,0.41702127659574467,0.5617021276595745,0.4808510638297872,0.5234042553191489,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,swissview100_aerial,0.7056,1.0652,0.512,0.578,0.758,0.848,0.832,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,swissviewmonuments_aerial,0.45098039215686275,1.9827450980392156,0.392,0.3638888888888889,0.5233333333333333,0.5944444444444444,0.55,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,swissviewmonuments_ground,0.4682352941176471,1.908235294117647,0.36,0.40555555555555556,0.5566666666666666,0.6277777777777778,0.6,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,xbd_pre_aerial,0.512,1.88955,0.3725,0.41425,0.54325,0.6425,0.5875,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_mmgag_plus_swissview_seed321_t480k,dataset,mmgag_plus_swissview,321,480000,xbd_disaster_aerial,0.5073,1.87065,0.36325,0.41275,0.5565,0.6235,0.5805,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_mmgag_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,masa_aerial,0.544,1.548,0.3,0.52,0.52,0.66,0.72,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,mmgag_aerial,0.4978723404255319,1.8102127659574467,0.3829787234042553,0.42127659574468085,0.574468085106383,0.5872340425531914,0.5234042553191489,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,mmgag_ground,0.5038297872340426,1.7378723404255318,0.3276595744680851,0.4340425531914894,0.6042553191489362,0.6297872340425532,0.5234042553191489,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,mmgag_text,0.4808510638297872,1.8587234042553191,0.3148936170212766,0.42127659574468085,0.5702127659574469,0.5914893617021276,0.5063829787234042,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,swissview100_aerial,0.5756,1.698,0.486,0.534,0.646,0.668,0.544,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,swissviewmonuments_aerial,0.45647058823529413,1.9286274509803922,0.3413333333333333,0.4666666666666667,0.5333333333333333,0.5611111111111111,0.4166666666666667,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
