score,fail_count,loop_controls,near_miss_controls,seed,episode,image_index,distance_bucket,initial_patch,goal_patch,run_progress,proposed_path_len,proposed_regress_steps,proposed_revisit_count,proposed_total_reward,control_mean_final_dist,control_max_revisit,control_max_regress,external_only_success,external_only_final_dist,external_only_path_len,external_only_progress_steps,external_only_regress_steps,external_only_revisit_count,external_only_total_reward,intrinsic_only_success,intrinsic_only_final_dist,intrinsic_only_path_len,intrinsic_only_progress_steps,intrinsic_only_regress_steps,intrinsic_only_revisit_count,intrinsic_only_total_reward,mixed_no_gate_no_pbrs_success,mixed_no_gate_no_pbrs_final_dist,mixed_no_gate_no_pbrs_path_len,mixed_no_gate_no_pbrs_progress_steps,mixed_no_gate_no_pbrs_regress_steps,mixed_no_gate_no_pbrs_revisit_count,mixed_no_gate_no_pbrs_total_reward,mixed_gate_only_success,mixed_gate_only_final_dist,mixed_gate_only_path_len,mixed_gate_only_progress_steps,mixed_gate_only_regress_steps,mixed_gate_only_revisit_count,mixed_gate_only_total_reward,mixed_pbrs_only_success,mixed_pbrs_only_final_dist,mixed_pbrs_only_path_len,mixed_pbrs_only_progress_steps,mixed_pbrs_only_regress_steps,mixed_pbrs_only_revisit_count,mixed_pbrs_only_total_reward,proposed_linear_gate_pbrs_success,proposed_linear_gate_pbrs_final_dist,proposed_linear_gate_pbrs_path_len,proposed_linear_gate_pbrs_progress_steps,proposed_linear_gate_pbrs_regress_steps,proposed_linear_gate_pbrs_revisit_count,proposed_linear_gate_pbrs_total_reward,image_asset_available,dataset,image_id,image_path,image_white_ratio,image_max_patch_white_ratio,image_mean_patch_white_ratio,image_texture_std
62.88,3,2,0,123,260,0,C7,24,5,0.5762416666666667,7,0,1,1.924282108783721,2.4,7.0,4.0,1,0,9,8,1,1,0.0,0,6,9,5,4,7,3.088392496109007,0,2,9,7,2,1,0.3385910391807536,0,4,9,6,3,0,-0.8109043604135531,1,0,7,7,0,1,2.914872571468352,1,0,7,7,0,1,1.924282108783721,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
62.88,3,2,0,42,285,8,C7,4,21,0.6310666666666667,7,0,1,2.8781667982935897,2.4,7.0,4.0,0,4,9,6,3,4,-7.0,0,6,9,5,4,7,4.996159255504606,0,2,9,7,2,1,-0.4353169798851033,1,0,7,7,0,1,2.772291798293589,1,0,7,7,0,1,3.2768760170936573,1,0,7,7,0,1,2.8781667982935897,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
62.16,3,1,2,123,330,10,C7,4,21,0.729325,7,0,1,2.647175099492072,1.8,7.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,7,4.34928125143051,0,1,8,7,1,0,2.1961801648139936,0,1,8,7,1,0,1.1078913977742184,1,0,7,7,0,1,3.640069767475127,1,0,7,7,0,1,2.647175099492072,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
62.16,3,1,2,123,385,1,C7,3,20,0.8497333333333333,7,0,1,3.5390218114256857,1.8,7.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,7,1.2208474278449994,0,1,8,7,1,1,-0.6645576953887957,1,0,7,7,0,1,3.6990068697929375,0,1,8,7,1,2,0.8569000205993635,1,0,7,7,0,1,3.5390218114256857,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
62.16,3,1,2,42,415,10,C7,0,23,0.9152895833333332,7,0,1,2.4725468313097947,1.8,7.0,4.0,0,1,8,7,1,0,-4.0,0,7,8,4,4,7,0.9681252241134626,1,0,7,7,0,1,6.058996975421904,1,0,7,7,0,1,4.2194421955943096,0,1,8,7,1,0,2.079174026012419,1,0,7,7,0,1,2.4725468313097947,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
61.4,3,1,0,321,160,17,C7,20,9,0.3590395833333333,7,0,1,2.529881458520889,2.0,8.0,4.0,1,0,9,8,1,1,0.0,0,6,9,5,4,8,4.477870643138884,1,0,7,7,0,1,3.686975777149199,0,2,9,7,2,1,0.2798750558495499,0,2,9,7,2,1,2.2074677224159216,1,0,7,7,0,1,2.529881458520889,True,MASA,23879065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879065_15.tiff,0.0003111111111111111,0.0033333333333333335,0.0003111111111111111,35.31570898664007
61.16,3,1,2,42,260,2,C7,23,0,0.5760395833333334,7,0,1,3.9178774287700646,1.8,6.0,4.0,1,0,7,7,0,1,2.0,0,7,8,4,4,6,3.4003621935844404,0,1,8,7,1,1,1.3731729388236982,1,0,7,7,0,1,1.8797347643971436,0,1,8,7,1,0,1.6034306511878949,1,0,7,7,0,1,3.9178774287700646,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
60.88,3,2,0,123,360,13,C7,20,3,0.7949854166666667,7,0,1,4.287784517347812,2.4,6.0,3.0,1,0,7,7,0,1,2.0,0,6,7,4,3,6,3.1420486569404598,0,4,7,5,2,4,-3.449745655059816,0,2,7,6,1,0,1.2517636898159972,1,0,7,7,0,1,3.5574624981880176,1,0,7,7,0,1,4.287784517347812,True,MASA,22828945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828945_15.tiff,0.0,0.0,0.0,33.040234472885345
60.64,3,1,1,123,115,3,C7,1,24,0.2580041666666666,7,0,1,2.868996131956577,2.2,6.0,4.0,1,0,7,7,0,1,2.0,0,7,8,4,4,6,6.138440728187559,0,1,8,7,1,1,2.741640150547026,0,3,8,6,2,0,1.3452712431550018,1,0,7,7,0,1,4.0520642247200005,1,0,7,7,0,1,2.868996131956577,True,MASA,23729050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729050_15.tiff,0.00023333333333333333,0.0022222222222222222,0.00023333333333333333,41.78051892159278
60.64,3,1,1,321,205,14,C7,1,24,0.4580625,7,0,1,5.551843156456947,2.2,6.0,4.0,0,1,8,7,1,1,-2.0,0,7,8,4,4,6,4.834557235240935,1,0,7,7,0,1,4.966203212738035,1,0,7,7,0,1,5.445968156456946,0,3,8,6,2,0,1.437914935588835,1,0,7,7,0,1,5.551843156456947,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
60.64,3,1,1,321,320,3,C7,21,4,0.71013125,7,0,1,4.915702122986316,2.2,6.0,4.0,0,1,8,7,1,2,-4.0,0,7,8,4,4,6,3.921079099178312,1,0,7,7,0,1,6.2522850036621085,1,0,7,7,0,1,3.1475706481933585,0,3,8,6,2,0,0.5781498308181745,1,0,7,7,0,1,4.915702122986316,True,MASA,23729050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729050_15.tiff,0.00023333333333333333,0.0022222222222222222,0.00023333333333333333,41.78051892159278
60.4,3,1,0,42,280,9,C7,20,3,0.62001875,7,0,1,2.35054043585062,2.0,7.0,4.0,1,0,9,8,1,1,0.0,0,6,9,5,4,7,6.568260371685026,0,2,9,7,2,2,1.1875656247138957,0,2,9,7,2,0,0.4255664858221997,1,0,7,7,0,1,3.36606751346588,1,0,7,7,0,1,2.35054043585062,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
60.4,3,1,0,321,295,2,C7,4,21,0.6556,7,0,1,2.120028549969196,2.0,7.0,4.0,0,2,9,7,2,2,-3.0,0,6,9,5,4,7,4.1887317895889264,0,2,9,7,2,1,0.7493552565574626,1,0,9,8,1,1,2.350364448726176,1,0,9,8,1,1,3.340623151779173,1,0,7,7,0,1,2.120028549969196,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
59.68,3,1,2,321,220,8,C7,24,1,0.49045625,7,0,1,2.761805481255053,1.4,6.0,3.0,0,1,8,7,1,0,-2.0,0,5,8,5,3,6,5.352524578571318,1,0,7,7,0,1,3.4465756416320787,0,1,8,7,1,0,1.3444245928525913,1,0,7,7,0,1,6.1990403380393975,1,0,7,7,0,1,2.761805481255053,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
59.4,3,2,0,123,175,14,C7,24,1,0.3903770833333333,7,0,1,5.537818985223769,2.0,5.0,3.0,0,4,9,6,3,2,-5.0,0,4,9,6,3,5,6.881678581237791,1,0,7,7,0,1,4.583677887916563,1,0,7,7,0,1,3.172307319343089,0,2,9,7,2,1,3.760969812870024,1,0,7,7,0,1,5.537818985223769,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
59.4,3,2,0,123,340,1,C7,23,0,0.7510479166666667,7,0,1,4.112138554990291,2.0,5.0,3.0,1,0,9,8,1,1,-2.0,0,4,9,6,3,5,3.1110833883285505,0,2,9,7,2,2,-1.400080144405367,0,4,9,6,3,5,-5.081125974953177,1,0,9,8,1,2,3.417384680271147,1,0,7,7,0,1,4.112138554990291,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
59.4,3,2,0,321,400,9,C7,15,4,0.8851729166666666,7,0,1,5.042857829272746,2.0,5.0,3.0,0,4,9,6,3,0,-5.0,0,4,9,6,3,5,5.094065845012663,0,2,9,7,2,2,-0.0637398362159749,1,0,7,7,0,1,4.772667317986487,1,0,7,7,0,1,3.741574987411498,1,0,7,7,0,1,5.042857829272746,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
59.4,3,2,0,123,420,2,C7,1,24,0.9259854166666668,7,0,1,4.0177852397561065,2.0,5.0,3.0,1,0,7,7,0,1,0.0,0,4,9,6,3,5,3.060187876224516,0,2,9,7,2,1,-1.814522564411165,0,4,9,6,3,0,-2.3871880495548266,1,0,7,7,0,1,4.991613253593444,1,0,7,7,0,1,4.0177852397561065,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
59.16,3,1,1,123,280,8,C7,4,21,0.620225,7,0,1,2.9611432542800897,1.8,6.0,3.0,1,0,7,7,0,1,0.0,0,5,8,5,3,6,4.459354043006895,0,1,8,7,1,1,0.2687327265739423,0,3,8,6,2,1,-1.7397014802694335,1,0,7,7,0,1,4.090612634658813,1,0,7,7,0,1,2.9611432542800897,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
58.4,3,1,0,321,145,7,C7,24,1,0.3257604166666666,7,0,1,1.3585403879880893,2.0,6.0,3.0,0,2,7,6,1,0,-3.0,0,6,7,4,3,6,0.8744257092475876,1,0,7,7,0,1,2.7799578905105577,0,2,7,6,1,0,-1.1573928964138045,1,0,7,7,0,1,2.0184860672950733,1,0,7,7,0,1,1.3585403879880893,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
58.4,3,1,0,321,190,2,C7,20,9,0.42485,7,0,1,1.9173798134326927,2.0,6.0,3.0,0,2,7,6,1,0,-3.0,0,6,7,4,3,6,1.858253121376036,1,0,7,7,0,1,2.6742001771926867,0,2,7,6,1,0,-1.017116930484773,1,0,7,7,0,1,2.7594203796386707,1,0,7,7,0,1,1.9173798134326927,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
58.4,3,1,0,321,415,14,C7,24,1,0.9177791666666668,7,0,1,5.545557700634002,2.0,6.0,3.0,1,0,7,7,0,1,0.0,0,6,7,4,3,6,5.3268986344337454,0,2,7,6,1,0,2.13315165042877,1,0,7,7,0,1,5.449322160482405,0,2,7,6,1,0,4.203603295803069,1,0,7,7,0,1,5.545557700634002,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
58.16,3,1,1,321,340,5,C7,24,1,0.75364375,7,0,1,4.480796757876872,1.8,5.0,3.0,0,3,8,6,2,0,-2.0,0,5,8,5,3,5,3.6191750168800336,1,0,7,7,0,1,3.3788611888885485,1,0,7,7,0,1,4.408600849807261,0,1,8,7,1,0,1.6580648264884932,1,0,7,7,0,1,4.480796757876872,True,MASA,23729080_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729080_15.tiff,6.666666666666667e-05,0.0008333333333333334,6.666666666666667e-05,33.71020601299033
57.88,3,1,0,123,75,9,C7,3,20,0.1689458333333333,7,0,1,2.9177831625342363,2.4,5.0,3.0,0,4,7,5,2,1,-7.0,0,6,7,4,3,5,5.081136465072631,0,2,7,6,1,1,0.7518298029899582,1,0,7,7,0,1,2.8680953094363204,1,0,7,7,0,1,6.039230152606963,1,0,7,7,0,1,2.9177831625342363,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
57.4,3,1,0,123,155,6,C7,0,19,0.3462479166666666,7,0,1,1.4955204268693916,2.0,5.0,3.0,1,0,7,7,0,1,2.0,0,6,7,4,3,5,2.5926470160484296,1,0,7,7,0,1,1.9992023110389696,0,2,7,6,1,0,0.4364238816499699,0,2,7,6,1,0,0.4358970360755905,1,0,7,7,0,1,1.4955204268693916,True,MASA,23729095_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729095_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,34.40977889470552
57.4,3,1,0,321,200,10,C7,20,3,0.44709375,7,0,1,2.344025151968001,2.0,5.0,3.0,1,0,7,7,0,1,0.0,0,6,7,4,3,5,4.795193016529082,0,2,7,6,1,0,3.679588019847869,0,2,7,6,1,1,-1.0828500804305086,1,0,7,7,0,1,4.960248276233672,1,0,7,7,0,1,2.344025151968001,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
57.4,3,1,0,321,225,7,C7,23,0,0.5015875,7,0,1,1.430020249426364,2.0,5.0,3.0,0,2,7,6,1,0,-1.0,0,6,7,4,3,5,1.411068975925444,1,0,7,7,0,1,5.272799193859099,1,0,7,7,0,1,1.4153712609410276,0,2,7,6,1,0,1.3663360757827745,1,0,7,7,0,1,1.430020249426364,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
57.16,3,1,1,123,430,10,C7,19,0,0.9475520833333332,7,0,1,3.0228831847906106,1.8,4.0,3.0,1,0,7,7,0,1,0.0,0,5,8,5,3,4,4.567124009132384,1,0,7,7,0,1,5.34087723493576,0,3,8,6,2,0,1.0190383732318866,0,1,8,7,1,2,1.6214616141319258,1,0,7,7,0,1,3.0228831847906106,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
56.92,3,1,0,42,220,15,C7,20,3,0.4888458333333333,7,0,1,3.115551332175731,1.6,5.0,3.0,1,0,9,8,1,1,-2.0,0,4,9,6,3,5,4.796053051948546,0,2,9,7,2,0,1.9917386770248395,1,0,7,7,0,1,3.009676332175731,0,2,9,7,2,0,0.7936630048751812,1,0,7,7,0,1,3.115551332175731,True,MASA,23879035_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879035_15.tiff,0.0002888888888888889,0.003611111111111111,0.0002888888888888889,43.94926219533445
56.92,3,1,0,321,230,2,C7,19,0,0.5126479166666666,7,0,1,1.8753797521591176,1.6,5.0,3.0,1,0,7,7,0,1,0.0,0,4,9,6,3,5,3.875979363918303,0,2,9,7,2,1,0.0042232871055583,1,0,7,7,0,1,3.758474759161471,0,2,9,7,2,2,0.5004634060859661,1,0,7,7,0,1,1.8753797521591176,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
56.4,3,1,0,42,125,13,C7,21,4,0.2793520833333333,7,0,1,1.7924568464756006,2.0,4.0,3.0,1,0,7,7,0,1,0.0,0,6,7,4,3,4,2.665471673011778,1,0,7,7,0,1,4.8759788870811445,0,2,7,6,1,2,-0.5007845866680156,0,2,7,6,1,1,-2.456111782073976,1,0,7,7,0,1,1.7924568464756006,True,MASA,22828945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828945_15.tiff,0.0,0.0,0.0,33.040234472885345
55.88,3,2,0,123,205,0,C7,24,5,0.45523125,9,1,1,2.8096131324172013,2.4,6.0,4.0,0,2,9,7,2,1,-3.0,0,6,9,5,4,6,2.721866846084593,0,4,9,6,3,0,0.3004151582717875,1,0,7,7,0,1,1.220112135410308,1,0,7,7,0,1,2.8415707793235767,1,0,9,8,1,1,2.8096131324172013,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
55.4,3,1,0,321,165,9,C7,0,19,0.37020625,9,1,1,3.8260268604755394,2.0,8.0,4.0,1,0,7,7,0,1,0.0,0,6,9,5,4,8,4.8157321214675886,0,2,9,7,2,2,1.79055333137512,0,2,9,7,2,1,0.2306312003731712,1,0,7,7,0,1,3.4321011152267444,1,0,9,8,1,1,3.8260268604755394,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
53.36,3,2,0,123,130,3,C7,3,20,0.2913375,9,1,2,2.375014855146407,2.8,6.0,4.0,0,6,9,5,4,5,-9.0,0,6,9,5,4,6,5.302549481391905,1,0,7,7,0,1,3.882664680480956,0,2,9,7,2,0,-1.7163416633009922,1,0,7,7,0,1,4.521660610675811,1,0,9,8,1,2,2.375014855146407,True,MASA,23729050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729050_15.tiff,0.00023333333333333333,0.0022222222222222222,0.00023333333333333333,41.78051892159278
52.88,3,0,0,42,190,16,C7,21,4,0.42299375,7,0,1,2.821181913256644,2.4,3.0,2.0,1,0,7,7,0,1,0.0,0,4,7,5,2,3,3.997380673885345,1,0,7,7,0,1,6.292003750801085,0,4,7,5,2,0,0.0380712321400629,0,4,7,5,2,1,-0.9871529588699356,1,0,7,7,0,1,2.821181913256644,True,MASA,23879050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879050_15.tiff,0.0007666666666666667,0.018333333333333333,0.0007666666666666666,36.216450347127086
49.92,3,0,0,321,80,2,C7,24,1,0.1803854166666666,7,0,1,4.2875606676340094,1.6,1.0,2.0,0,2,7,6,1,0,-5.0,0,4,7,5,2,0,2.819346129894256,0,2,7,6,1,0,-0.0578048229217544,1,0,7,7,0,1,4.181685667634009,1,0,7,7,0,1,3.6061919775009135,1,0,7,7,0,1,4.2875606676340094,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
64.6,3,3,0,42,300,16,C6,8,20,0.6638416666666667,6,0,1,3.873221214562654,3.0,8.0,5.0,1,0,6,6,0,1,1.0,0,7,9,4,5,8,4.512902081012724,0,3,9,6,3,4,0.551116943359373,1,0,6,6,0,1,5.550341079483429,0,5,9,5,4,0,0.7175436725616442,1,0,6,6,0,1,3.873221214562654,True,MASA,23879050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879050_15.tiff,0.0007666666666666667,0.018333333333333333,0.0007666666666666666,36.216450347127086
63.6,3,3,0,321,265,0,C6,2,24,0.58959375,6,0,1,2.679484013418356,3.0,7.0,5.0,0,3,9,6,3,1,-3.0,0,7,9,4,5,7,5.161487340927122,0,5,9,5,4,2,-4.62855899333954,1,0,8,7,1,2,0.7985955290993045,1,0,8,7,1,1,2.032366871356963,1,0,6,6,0,1,2.679484013418356,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
62.64,3,3,0,42,240,8,C6,4,16,0.5322416666666666,6,0,1,3.5713552578787,2.2,8.0,4.0,0,3,9,6,3,3,-7.0,0,5,9,5,4,8,5.104616165161131,1,0,6,6,0,1,6.191972494125365,1,0,6,6,0,1,5.3526838157077625,0,3,9,6,3,2,2.0424298839569075,1,0,6,6,0,1,3.5713552578787,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
62.36,3,3,0,321,430,15,C6,6,24,0.9504041666666668,6,0,1,5.619862624704837,2.8,7.0,4.0,0,4,8,5,3,0,-6.0,0,6,8,4,4,7,4.672102391719816,1,0,6,6,0,1,4.722285449504851,1,0,6,6,0,1,5.49273228406906,0,4,8,5,3,0,2.8873584232330307,1,0,6,6,0,1,5.619862624704837,True,MASA,23879035_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879035_15.tiff,0.0002888888888888889,0.003611111111111111,0.0002888888888888889,43.94926219533445
61.64,3,3,0,123,405,2,C6,24,2,0.8932791666666666,6,0,1,5.003476765702168,2.2,7.0,4.0,0,3,9,6,3,1,-3.0,0,5,9,5,4,7,4.653562188148497,1,0,6,6,0,1,3.250678956508636,1,0,8,7,1,1,3.404158675769964,0,3,9,6,3,0,0.9962956352233872,1,0,6,6,0,1,5.003476765702168,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
59.88,3,3,0,42,425,4,C6,10,4,0.9372583333333332,6,0,1,3.22441316589713,2.4,6.0,3.0,1,0,6,6,0,1,1.0,0,4,8,5,3,6,4.612211644649504,0,4,8,5,3,1,-1.3237643241882342,1,0,6,6,0,1,3.13628816589713,0,4,8,5,3,1,-1.1868269848823565,1,0,6,6,0,1,3.22441316589713,True,MASA,23729065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729065_15.tiff,0.0,0.0,0.0,34.157371284584634
59.88,3,2,0,123,430,9,C6,21,3,0.9475375,6,0,1,4.72435853699843,2.4,7.0,4.0,1,0,8,7,1,1,-1.0,0,6,8,4,4,7,4.845184743404387,1,0,6,6,0,1,4.139786839485168,0,2,8,6,2,1,0.9329291783769916,0,4,8,5,3,1,1.469891127109526,1,0,6,6,0,1,4.72435853699843,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
59.64,3,3,0,321,225,9,C6,4,16,0.50161875,6,0,1,5.179090592960516,2.2,5.0,4.0,0,3,9,6,3,3,-5.0,0,5,9,5,4,5,4.736039221286772,1,0,6,6,0,1,4.055855154991149,1,0,6,6,0,1,5.043579466491937,0,3,9,6,3,3,0.6158048110008219,1,0,6,6,0,1,5.179090592960516,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
59.16,3,2,1,123,285,5,C6,5,23,0.6312125,6,0,1,3.347826516081889,1.8,6.0,4.0,0,1,9,7,2,2,-5.0,0,3,9,6,3,6,4.580307483673094,1,0,6,6,0,1,4.184082925319671,1,0,6,6,0,1,3.0182751547296838,0,5,9,5,4,1,-2.820824477672579,1,0,6,6,0,1,3.347826516081889,True,MASA,23729080_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729080_15.tiff,6.666666666666667e-05,0.0008333333333333334,6.666666666666667e-05,33.71020601299033
58.64,3,3,0,321,280,1,C6,0,22,0.6222520833333334,6,0,1,3.005859142740567,2.2,4.0,4.0,1,0,8,7,1,1,1.0,0,5,9,5,4,4,3.578543245792387,0,3,9,6,3,1,-3.7207674384117135,1,0,6,6,0,1,2.9177341427405667,0,3,9,6,3,1,0.4592911949157695,1,0,6,6,0,1,3.005859142740567,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
