score,fail_count,loop_controls,near_miss_controls,seed,episode,image_index,distance_bucket,initial_patch,goal_patch,run_progress,prop_path_len,prop_regress,prop_revisit,prop_total_reward,control_mean_final_dist,control_max_revisit,control_max_regress,external_only_success,intrinsic_only_success,mixed_no_gate_no_pbrs_success,mixed_gate_only_success,mixed_pbrs_only_success,proposed_linear_gate_pbrs_success,external_only_final,intrinsic_only_final,mixed_no_gate_no_pbrs_final,mixed_gate_only_final,mixed_pbrs_only_final,proposed_linear_gate_pbrs_final,external_only_revisit,intrinsic_only_revisit,mixed_no_gate_no_pbrs_revisit,mixed_gate_only_revisit,mixed_pbrs_only_revisit,proposed_linear_gate_pbrs_revisit,external_only_regress,intrinsic_only_regress,mixed_no_gate_no_pbrs_regress,mixed_gate_only_regress,mixed_pbrs_only_regress,proposed_linear_gate_pbrs_regress,external_only_dist_sequence,intrinsic_only_dist_sequence,mixed_no_gate_no_pbrs_dist_sequence,mixed_gate_only_dist_sequence,mixed_pbrs_only_dist_sequence,proposed_linear_gate_pbrs_dist_sequence,external_only_patch_sequence,intrinsic_only_patch_sequence,mixed_no_gate_no_pbrs_patch_sequence,mixed_gate_only_patch_sequence,mixed_pbrs_only_patch_sequence,proposed_linear_gate_pbrs_patch_sequence
58.64,3,3,0,321,280,1,C6,0,22,0.6222520833333334,6,0,1,3.005859142740567,2.2,4.0,4.0,1,0,0,1,0,1,0,5,3,0,3,0,1,4,1,1,1,1,1,4,3,0,3,0,"[6, 5, 4, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 5, 6, 5, 4, 5, 4, 5]","[6, 5, 4, 3, 4, 5, 4, 3, 2, 3]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 6, 5, 4, 3, 2, 1, 2, 3]","[6, 5, 4, 3, 2, 1, 0]","[22, 0, 1, 2, 3, 8, 13, 18, 23, 22]","[22, 0, 5, 6, 5, 0, 1, 2, 3, 2, 1]","[22, 0, 5, 6, 7, 8, 9, 14, 19, 24, 19]","[22, 0, 5, 10, 15, 20, 21, 22]","[22, 0, 5, 0, 1, 6, 11, 16, 17, 18, 13]","[22, 0, 5, 10, 15, 20, 21, 22]"
58.4,3,1,0,321,415,14,C7,24,1,0.9177791666666668,7,0,1,5.545557700634002,2.0,6.0,3.0,1,0,0,1,0,1,0,6,2,0,2,0,1,6,0,1,0,1,0,3,1,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[1, 24, 23, 22, 21, 16, 11, 6, 1]","[1, 24, 23, 24, 23, 24, 23, 24, 23]","[1, 24, 19, 14, 13, 12, 11, 6, 5]","[1, 24, 19, 14, 13, 8, 7, 6, 1]","[1, 24, 19, 14, 13, 8, 7, 6, 5]","[1, 24, 19, 14, 9, 8, 7, 6, 1]"
58.4,3,1,0,321,190,2,C7,20,9,0.42485,7,0,1,1.9173798134326927,2.0,6.0,3.0,0,0,1,0,1,1,2,6,0,2,0,0,0,6,1,0,1,1,1,3,0,1,0,0,"[7, 6, 5, 4, 3, 4, 3, 2]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 4, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[9, 20, 21, 16, 11, 6, 1, 2, 3]","[9, 20, 21, 20, 21, 20, 21, 20, 21]","[9, 20, 21, 16, 11, 6, 7, 8, 9]","[9, 20, 15, 10, 5, 6, 1, 2, 3]","[9, 20, 21, 22, 23, 24, 19, 14, 9]","[9, 20, 15, 10, 5, 6, 7, 8, 9]"
58.4,3,1,0,321,420,9,C8,24,0,0.92865,8,0,1,3.6539256460666647,2.0,4.0,2.0,0,0,1,0,1,1,2,4,0,4,0,0,0,4,1,3,1,1,1,2,0,2,0,0,"[8, 7, 6, 5, 4, 3, 2, 1, 2]","[8, 7, 8, 7, 6, 5, 4, 5, 4]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 4, 3, 4]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[0, 24, 23, 22, 17, 12, 11, 6, 1, 2]","[0, 24, 23, 24, 23, 22, 21, 20, 21, 20]","[0, 24, 19, 18, 13, 8, 7, 6, 5, 0]","[0, 24, 19, 14, 9, 4, 3, 4, 3, 4]","[0, 24, 23, 22, 17, 12, 7, 2, 1, 0]","[0, 24, 19, 18, 17, 16, 11, 6, 5, 0]"
58.4,4,0,0,321,150,16,C6,21,3,0.33685625,6,0,1,3.0729644221067423,2.0,2.0,2.0,1,0,0,0,0,1,0,4,2,2,2,0,1,2,0,0,0,1,0,2,1,1,1,0,"[6, 5, 4, 3, 2, 1, 0]","[6, 7, 6, 5, 4, 5, 4]","[6, 5, 4, 3, 2, 1, 2]","[6, 5, 4, 3, 2, 1, 2]","[6, 5, 4, 5, 4, 3, 2]","[6, 5, 4, 3, 2, 1, 0]","[3, 21, 16, 11, 6, 1, 2, 3]","[3, 21, 20, 21, 22, 23, 24, 23]","[3, 21, 16, 11, 6, 7, 8, 9]","[3, 21, 16, 11, 6, 7, 8, 9]","[3, 21, 22, 23, 24, 19, 14, 9]","[3, 21, 16, 11, 6, 1, 2, 3]"
58.4,4,0,0,42,175,8,C6,18,0,0.3903,6,0,1,3.200497780193885,2.0,2.0,2.0,0,0,1,0,0,1,2,4,0,2,2,0,0,2,1,0,1,1,1,2,0,1,1,0,"[6, 7, 6, 5, 4, 3, 2]","[6, 5, 4, 3, 4, 3, 4]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2]","[6, 5, 4, 3, 2, 1, 2]","[6, 5, 4, 3, 2, 1, 0]","[0, 18, 19, 14, 9, 4, 3, 2]","[0, 18, 13, 8, 3, 8, 3, 4]","[0, 18, 17, 16, 15, 10, 5, 0]","[0, 18, 13, 8, 7, 2, 1, 6]","[0, 18, 13, 8, 7, 6, 5, 6]","[0, 18, 13, 8, 3, 2, 1, 0]"
58.4,3,1,0,321,145,7,C7,24,1,0.3257604166666666,7,0,1,1.3585403879880893,2.0,6.0,3.0,0,0,1,0,1,1,2,6,0,2,0,0,0,6,1,0,1,1,1,3,0,1,0,0,"[7, 6, 5, 4, 3, 4, 3, 2]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[1, 24, 23, 22, 21, 16, 15, 10, 5]","[1, 24, 23, 24, 23, 24, 23, 24, 23]","[1, 24, 23, 22, 21, 16, 11, 6, 1]","[1, 24, 23, 22, 21, 16, 11, 6, 7]","[1, 24, 19, 14, 9, 4, 3, 2, 1]","[1, 24, 19, 14, 9, 4, 3, 2, 1]"
58.4,3,1,0,123,145,0,C8,20,4,0.3243645833333333,8,0,1,1.183865555532276,2.0,4.0,2.0,1,0,1,0,0,1,0,4,0,4,2,0,1,4,1,0,1,1,0,2,0,2,1,0,"[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 7, 8, 7, 6, 5, 4]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 3, 4]","[8, 7, 6, 5, 4, 3, 2, 3, 2]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[4, 20, 15, 10, 5, 6, 7, 8, 9, 4]","[4, 20, 15, 10, 15, 20, 15, 10, 5, 0]","[4, 20, 15, 10, 11, 6, 1, 2, 3, 4]","[4, 20, 15, 10, 5, 6, 7, 8, 13, 18]","[4, 20, 15, 16, 17, 12, 7, 8, 7, 2]","[4, 20, 21, 16, 11, 6, 1, 2, 3, 4]"
58.16,3,1,1,321,340,5,C7,24,1,0.75364375,7,0,1,4.480796757876872,1.8,5.0,3.0,0,0,1,1,0,1,3,5,0,0,1,0,0,5,1,1,0,1,2,3,0,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 2, 3]","[7, 6, 7, 6, 5, 6, 5, 6, 5]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2, 1]","[7, 6, 5, 4, 3, 2, 1, 0]","[1, 24, 19, 18, 17, 12, 7, 2, 3, 8]","[1, 24, 23, 24, 23, 18, 19, 18, 19, 18]","[1, 24, 23, 18, 13, 12, 11, 6, 1]","[1, 24, 19, 18, 13, 8, 7, 2, 1]","[1, 24, 23, 18, 13, 8, 7, 6, 5, 0]","[1, 24, 19, 18, 13, 12, 7, 6, 1]"
57.88,3,1,0,123,75,9,C7,3,20,0.1689458333333333,7,0,1,2.9177831625342363,2.4,5.0,3.0,0,0,0,1,1,1,4,6,2,0,0,0,1,5,1,1,1,1,2,3,1,0,0,0,"[7, 6, 5, 6, 5, 4, 5, 4]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[20, 3, 8, 13, 14, 19, 18, 19, 24]","[20, 3, 8, 3, 8, 3, 8, 3, 2]","[20, 3, 8, 13, 12, 11, 10, 11, 16]","[20, 3, 8, 7, 12, 11, 10, 15, 20]","[20, 3, 2, 7, 6, 11, 16, 15, 20]","[20, 3, 2, 1, 6, 5, 10, 15, 20]"
57.4,3,1,0,123,155,6,C7,0,19,0.3462479166666666,7,0,1,1.4955204268693916,2.0,5.0,3.0,1,0,1,0,0,1,0,6,0,2,2,0,1,5,1,0,0,1,0,3,0,1,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 5, 6]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 4, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[19, 0, 5, 10, 11, 12, 13, 14, 19]","[19, 0, 5, 0, 5, 0, 5, 10, 5]","[19, 0, 1, 2, 3, 8, 9, 14, 19]","[19, 0, 1, 2, 3, 8, 13, 18, 23]","[19, 0, 5, 10, 15, 16, 21, 22, 23]","[19, 0, 1, 2, 3, 4, 9, 14, 19]"
57.4,3,2,0,321,125,14,C6,15,3,0.281175,6,0,1,3.7191831508775546,2.0,6.0,3.0,0,0,1,1,0,1,4,4,0,0,2,0,5,6,1,1,1,1,3,3,1,0,2,0,"[6, 5, 6, 7, 6, 7, 6, 5, 4]","[6, 5, 6, 5, 6, 5, 6, 5, 4]","[6, 5, 4, 3, 2, 1, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2, 3, 2]","[6, 5, 4, 3, 2, 1, 0]","[3, 15, 10, 15, 20, 15, 20, 15, 10, 5]","[3, 15, 16, 15, 16, 15, 16, 15, 16, 17]","[3, 15, 10, 5, 6, 7, 8, 9, 4, 3]","[3, 15, 10, 5, 0, 1, 2, 3]","[3, 15, 10, 11, 12, 13, 8, 7, 6, 7]","[3, 15, 10, 5, 0, 1, 2, 3]"
57.4,3,1,0,321,225,7,C7,23,0,0.5015875,7,0,1,1.430020249426364,2.0,5.0,3.0,0,0,1,1,0,1,2,6,0,0,2,0,0,5,1,1,0,1,1,3,0,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 7, 6, 7, 8, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[0, 23, 22, 21, 16, 11, 6, 1, 2]","[0, 23, 22, 23, 22, 23, 24, 23, 22]","[0, 23, 22, 21, 16, 11, 6, 1, 0]","[0, 23, 22, 17, 12, 7, 2, 1, 0]","[0, 23, 18, 13, 8, 7, 6, 5, 10]","[0, 23, 18, 13, 8, 7, 2, 1, 0]"
57.4,3,1,0,321,200,10,C7,20,3,0.44709375,7,0,1,2.344025151968001,2.0,5.0,3.0,1,0,0,0,1,1,0,6,2,2,0,0,1,5,0,1,1,1,0,3,1,1,0,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[3, 20, 15, 10, 5, 6, 1, 2, 3]","[3, 20, 21, 22, 21, 20, 21, 20, 21]","[3, 20, 21, 22, 17, 12, 7, 8, 9]","[3, 20, 15, 10, 5, 6, 1, 2, 1]","[3, 20, 21, 22, 23, 18, 13, 8, 3]","[3, 20, 15, 10, 11, 6, 1, 2, 3]"
57.4,3,1,0,321,395,17,C6,14,0,0.8741395833333333,6,0,1,5.507007693201302,2.0,7.0,4.0,0,0,1,1,0,1,2,6,0,0,2,0,2,7,1,1,2,1,2,4,0,0,2,0,"[6, 5, 4, 3, 2, 1, 2, 1, 2]","[6, 5, 6, 5, 6, 5, 6, 5, 6]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2, 1, 2]","[6, 5, 4, 3, 2, 1, 0]","[0, 14, 13, 12, 11, 6, 1, 2, 1, 2]","[0, 14, 13, 14, 13, 14, 13, 14, 13, 14]","[0, 14, 13, 8, 7, 6, 5, 0]","[0, 14, 13, 12, 7, 6, 1, 0]","[0, 14, 13, 8, 7, 6, 5, 10, 5, 10]","[0, 14, 13, 8, 7, 6, 5, 0]"
57.4,3,1,0,123,355,7,C6,8,20,0.7839395833333334,6,0,1,3.2898743104934685,2.0,7.0,4.0,1,0,0,1,0,1,0,6,2,0,2,0,1,7,2,1,2,1,0,4,2,0,2,0,"[6, 5, 4, 3, 2, 1, 0]","[6, 7, 6, 7, 6, 7, 6, 7, 6]","[6, 5, 4, 3, 2, 1, 2, 1, 2]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2, 1, 2]","[6, 5, 4, 3, 2, 1, 0]","[20, 8, 13, 18, 23, 22, 21, 20]","[20, 8, 3, 8, 3, 8, 3, 8, 3, 8]","[20, 8, 13, 12, 11, 16, 15, 16, 15, 10]","[20, 8, 13, 12, 11, 10, 15, 20]","[20, 8, 7, 6, 11, 16, 21, 22, 21, 22]","[20, 8, 7, 6, 5, 10, 15, 20]"
57.4,3,2,0,321,370,4,C6,22,4,0.8197375,6,0,1,5.269710870782534,2.0,6.0,3.0,1,0,1,0,0,1,0,4,0,2,4,0,1,6,2,0,1,1,0,3,1,2,3,0,"[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 5, 4, 5, 4, 5, 4]","[6, 5, 4, 3, 2, 1, 2, 1, 0]","[6, 5, 4, 3, 4, 5, 4, 3, 2]","[6, 5, 4, 3, 4, 5, 4, 3, 4]","[6, 5, 4, 3, 2, 1, 0]","[4, 22, 17, 12, 7, 2, 3, 4]","[4, 22, 23, 24, 23, 24, 23, 24, 23, 24]","[4, 22, 17, 12, 7, 8, 9, 14, 9, 4]","[4, 22, 23, 18, 13, 12, 11, 6, 7, 8]","[4, 22, 17, 12, 7, 6, 5, 0, 1, 6]","[4, 22, 17, 12, 7, 8, 9, 4]"
57.16,3,1,1,123,430,10,C7,19,0,0.9475520833333332,7,0,1,3.0228831847906106,1.8,4.0,3.0,1,0,1,0,0,1,0,5,0,3,1,0,1,4,1,0,2,1,0,3,0,2,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 8, 7, 6, 5, 4, 5, 4, 5]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2, 3]","[7, 6, 5, 4, 3, 2, 1, 2, 1]","[7, 6, 5, 4, 3, 2, 1, 0]","[0, 19, 14, 9, 8, 7, 2, 1, 0]","[0, 19, 24, 19, 14, 9, 4, 9, 4, 9]","[0, 19, 14, 13, 8, 7, 6, 5, 0]","[0, 19, 18, 17, 16, 11, 6, 1, 2, 3]","[0, 19, 18, 17, 16, 11, 6, 5, 6, 5]","[0, 19, 18, 13, 8, 7, 2, 1, 0]"
57.16,3,1,2,321,395,13,C6,2,20,0.87410625,6,0,1,2.9070339281857005,1.8,5.0,4.0,0,0,1,1,0,1,1,7,0,0,1,0,2,5,1,1,0,1,1,4,0,0,1,0,"[6, 5, 4, 3, 2, 1, 2, 1]","[6, 7, 8, 7, 8, 7, 8, 7]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 7, 6, 5, 4, 3, 2, 1]","[6, 5, 4, 3, 2, 1, 0]","[20, 2, 1, 0, 5, 10, 15, 10, 15]","[20, 2, 3, 4, 3, 4, 3, 4, 3]","[20, 2, 1, 6, 11, 16, 15, 20]","[20, 2, 1, 6, 11, 16, 21, 20]","[20, 2, 3, 8, 7, 12, 11, 16, 15]","[20, 2, 7, 12, 17, 22, 21, 20]"
56.92,3,1,0,321,230,2,C7,19,0,0.5126479166666666,7,0,1,1.8753797521591176,1.6,5.0,3.0,1,0,0,1,0,1,0,4,2,0,2,0,1,5,1,1,2,1,0,3,2,0,2,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 5, 4, 3, 4, 3, 4]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[0, 19, 18, 17, 16, 15, 10, 5, 0]","[0, 19, 18, 19, 18, 17, 16, 15, 16, 15, 16]","[0, 19, 14, 13, 12, 11, 6, 5, 6, 1, 2]","[0, 19, 14, 13, 12, 7, 6, 5, 0]","[0, 19, 14, 9, 8, 7, 6, 5, 10, 5, 6]","[0, 19, 14, 13, 12, 11, 10, 5, 0]"
56.92,3,1,0,42,220,15,C7,20,3,0.4888458333333333,7,0,1,3.115551332175731,1.6,5.0,3.0,1,0,0,1,0,1,0,4,2,0,2,0,1,5,0,1,0,1,1,3,2,0,2,0,"[7, 6, 5, 4, 3, 2, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 5, 4, 3, 4]","[7, 6, 5, 4, 3, 2, 1, 2, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[3, 20, 15, 16, 17, 18, 13, 14, 9, 4, 3]","[3, 20, 15, 20, 15, 20, 15, 10, 5, 0, 5]","[3, 20, 15, 10, 5, 6, 7, 8, 9, 14, 13]","[3, 20, 21, 22, 23, 18, 13, 8, 3]","[3, 20, 21, 22, 23, 18, 13, 8, 7, 2, 1]","[3, 20, 21, 22, 23, 18, 13, 8, 3]"
56.68,3,1,2,123,410,21,C6,3,21,0.90454375,6,0,1,3.470412798672914,1.4,6.0,3.0,1,0,0,0,1,1,0,5,1,1,0,0,1,6,0,0,1,1,0,3,1,1,0,0,"[6, 5, 4, 3, 2, 1, 0]","[6, 5, 6, 5, 6, 5, 6, 5]","[6, 7, 6, 5, 4, 3, 2, 1]","[6, 5, 4, 3, 2, 3, 2, 1]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[21, 3, 2, 7, 12, 17, 22, 21]","[21, 3, 8, 3, 8, 3, 8, 3, 8]","[21, 3, 4, 9, 14, 13, 18, 17, 16]","[21, 3, 8, 13, 12, 11, 10, 15, 20]","[21, 3, 2, 7, 6, 11, 16, 21]","[21, 3, 8, 7, 6, 11, 16, 21]"
56.68,3,2,1,321,285,15,C6,5,23,0.6334041666666667,6,0,1,3.498956041733424,1.4,5.0,3.0,0,0,1,1,0,1,1,3,0,0,3,0,1,5,1,1,1,1,2,3,1,0,3,0,"[6, 5, 4, 5, 4, 3, 4, 3, 2, 1]","[6, 5, 4, 5, 4, 3, 4, 3, 4, 3]","[6, 5, 4, 3, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2, 3, 4, 3]","[6, 5, 4, 3, 2, 1, 0]","[23, 5, 6, 11, 6, 7, 8, 9, 14, 19, 24]","[23, 5, 6, 7, 6, 7, 8, 7, 8, 9, 8]","[23, 5, 6, 7, 8, 9, 14, 19, 24, 23]","[23, 5, 6, 7, 12, 13, 18, 23]","[23, 5, 10, 11, 12, 17, 18, 13, 8, 7, 12]","[23, 5, 6, 7, 8, 13, 18, 23]"
56.68,3,1,2,42,340,0,C6,21,3,0.75133125,6,0,1,2.58142126272122,1.4,5.0,4.0,1,0,0,1,0,1,0,5,1,0,1,0,1,5,2,1,1,1,1,4,2,0,2,0,"[6, 5, 4, 3, 4, 3, 2, 1, 0]","[6, 7, 6, 5, 6, 5, 4, 5, 4, 5]","[6, 5, 4, 3, 2, 3, 2, 1, 2, 1]","[6, 5, 4, 3, 2, 1, 0]","[6, 7, 6, 5, 4, 3, 4, 3, 2, 1]","[6, 5, 4, 3, 2, 1, 0]","[3, 21, 22, 23, 18, 19, 14, 9, 4, 3]","[3, 21, 20, 21, 16, 21, 22, 17, 22, 17, 22]","[3, 21, 16, 11, 12, 13, 14, 9, 4, 9, 4]","[3, 21, 22, 23, 18, 13, 8, 3]","[3, 21, 20, 21, 16, 17, 18, 19, 14, 9, 4]","[3, 21, 22, 23, 18, 13, 8, 3]"
56.68,3,1,2,42,345,9,C6,1,23,0.7622041666666667,6,0,1,3.0603381367524456,1.4,6.0,3.0,1,0,0,1,0,1,0,5,1,0,1,0,1,6,0,1,0,1,0,3,1,0,1,0,"[6, 5, 4, 3, 2, 1, 0]","[6, 5, 6, 5, 6, 5, 6, 5]","[6, 5, 4, 3, 2, 1, 2, 1]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2, 1]","[6, 5, 4, 3, 2, 1, 0]","[23, 1, 6, 11, 16, 17, 22, 23]","[23, 1, 6, 1, 6, 1, 6, 1, 6]","[23, 1, 6, 7, 8, 13, 18, 19, 24]","[23, 1, 6, 11, 16, 21, 22, 23]","[23, 1, 6, 11, 16, 17, 18, 19, 24]","[23, 1, 6, 11, 16, 21, 22, 23]"
56.64,3,2,1,321,320,8,C6,6,24,0.7102041666666666,6,0,1,3.7397418734431263,2.2,4.0,3.0,0,0,1,1,0,1,1,5,0,0,5,0,0,4,1,1,0,1,1,3,0,0,3,0,"[6, 7, 6, 5, 4, 3, 2, 1]","[6, 7, 6, 5, 6, 5, 6, 5]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 3, 4, 5]","[6, 5, 4, 3, 2, 1, 0]","[24, 6, 1, 2, 3, 4, 9, 14, 19]","[24, 6, 5, 6, 11, 10, 11, 10, 11]","[24, 6, 7, 8, 9, 14, 19, 24]","[24, 6, 7, 8, 9, 14, 19, 24]","[24, 6, 11, 12, 13, 14, 9, 8, 7]","[24, 6, 7, 8, 9, 14, 19, 24]"
56.4,3,2,0,123,125,21,C6,19,5,0.2804229166666667,6,0,1,3.4378741534550974,2.0,5.0,3.0,0,0,0,1,1,1,4,4,2,0,0,0,5,5,1,1,1,1,3,3,2,0,0,0,"[6, 5, 6, 5, 6, 5, 4, 5, 4]","[6, 5, 4, 5, 4, 5, 4, 5, 4]","[6, 5, 4, 5, 4, 3, 2, 3, 2]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[5, 19, 18, 19, 18, 19, 14, 13, 14, 13]","[5, 19, 14, 9, 4, 9, 4, 9, 4, 9]","[5, 19, 18, 17, 22, 21, 16, 15, 20, 15]","[5, 19, 18, 17, 16, 15, 10, 5]","[5, 19, 14, 13, 12, 11, 10, 5]","[5, 19, 18, 17, 16, 15, 10, 5]"
56.4,3,1,0,42,125,13,C7,21,4,0.2793520833333333,7,0,1,1.7924568464756006,2.0,4.0,3.0,1,0,1,0,0,1,0,6,0,2,2,0,1,4,1,2,1,1,0,3,0,1,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 3, 2]","[7, 6, 7, 6, 5, 4, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[4, 21, 16, 17, 18, 19, 14, 9, 4]","[4, 21, 16, 21, 16, 21, 16, 15, 10]","[4, 21, 16, 11, 6, 7, 8, 9, 4]","[4, 21, 22, 23, 18, 13, 8, 13, 8]","[4, 21, 16, 21, 22, 23, 24, 19, 14]","[4, 21, 22, 23, 24, 19, 14, 9, 4]"
56.12,3,2,1,123,175,3,C6,6,24,0.3902604166666666,8,1,1,2.3472963946958374,2.6,7.0,5.0,1,0,1,0,0,1,0,7,0,1,5,0,1,7,1,1,0,1,0,5,0,2,4,1,"[6, 5, 4, 3, 2, 1, 0]","[6, 7, 6, 5, 6, 7, 6, 7, 6, 7]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 6, 5, 4, 3, 2, 1, 2, 1]","[6, 5, 4, 3, 2, 1, 2, 3, 4, 5]","[6, 5, 6, 5, 4, 3, 2, 1, 0]","[24, 6, 11, 12, 13, 18, 23, 24]","[24, 6, 1, 6, 11, 6, 1, 6, 1, 6, 1]","[24, 6, 11, 12, 17, 22, 23, 24]","[24, 6, 7, 2, 3, 8, 13, 18, 23, 22, 23]","[24, 6, 11, 12, 17, 18, 19, 14, 9, 8, 7]","[24, 6, 11, 10, 15, 20, 21, 22, 23, 24]"
56.12,3,3,0,123,310,5,C6,14,20,0.68561875,8,1,1,2.30960430034995,2.6,7.0,4.0,0,0,0,1,1,1,3,5,5,0,0,0,0,7,0,1,1,1,3,4,4,0,1,1,"[6, 7, 8, 7, 6, 5, 4, 3, 2, 3]","[6, 5, 4, 5, 4, 5, 4, 5, 4, 5]","[6, 5, 4, 3, 2, 3, 2, 3, 4, 5]","[6, 5, 4, 3, 2, 1, 0]","[6, 7, 6, 5, 4, 3, 2, 1, 0]","[6, 5, 6, 5, 4, 3, 2, 1, 0]","[20, 14, 9, 4, 3, 2, 1, 0, 5, 10, 11]","[20, 14, 19, 24, 19, 24, 19, 24, 19, 24, 19]","[20, 14, 13, 12, 17, 16, 11, 10, 5, 6, 1]","[20, 14, 13, 12, 11, 10, 15, 20]","[20, 14, 9, 8, 7, 6, 11, 16, 21, 20]","[20, 14, 13, 8, 7, 6, 11, 10, 15, 20]"
