route_index,method,method_cn,seed,episode,image_index,distance_bucket,success,initial_dist,final_dist,route_total_reward,step,prev_patch,cur_patch,action,prev_dist,next_dist,delta_dist,move_type,is_progress,is_regress,is_goal,is_near,reward_total,reward_ex,reward_ex_raw,reward_in_raw,reward_in_gated,gate_weight,finish_bonus,pbrs_bonus,reward_positive,reward_strong_positive
6531,mixed_pbrs_only,仅塑形,123,40,13,C7,0,7.0,3.0,-4.100509204864504,7,23,24,right,5.0,4.0,1.0,progress,1,0,0,0,-0.25725594425201437,-1.0,-1.0,0.7267440557479856,0.7267440557479856,1.0,0.0,0.015999999999999997,0,0
6531,mixed_pbrs_only,仅塑形,123,40,13,C7,0,7.0,3.0,-4.100509204864504,8,24,19,up,4.0,3.0,1.0,progress,1,0,0,0,-0.9410651688575746,-1.0,-1.0,0.043809831142425315,0.043809831142425315,1.0,0.0,0.015125,0,0
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,1,6,11,down,6.0,5.0,1.0,progress,1,0,0,0,-0.1954036045074465,-1.0,-1.0,0.7877213954925535,0.7877213954925535,1.0,0.0,0.016874999999999998,0,0
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,2,11,16,down,5.0,4.0,1.0,progress,1,0,0,0,-0.46837678813934347,-1.0,-1.0,0.5156232118606565,0.5156232118606565,1.0,0.0,0.015999999999999997,0,0
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,3,16,17,right,4.0,3.0,1.0,progress,1,0,0,0,1.3531651134490965,1.0,1.0,0.33804011344909646,0.33804011344909646,1.0,0.0,0.015125,1,1
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,4,17,22,down,3.0,2.0,1.0,progress,1,0,0,1,-0.7375513715744021,-1.0,-1.0,0.24819862842559792,0.24819862842559792,1.0,0.0,0.014249999999999999,0,0
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,5,22,23,right,2.0,1.0,1.0,progress,1,0,0,1,1.355090335845947,1.0,1.0,0.34171533584594704,0.34171533584594704,1.0,0.0,0.013374999999999998,1,1
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,6,23,18,up,1.0,2.0,-1.0,regress,0,1,0,1,-0.7029055995941165,-1.0,-1.0,0.30784440040588357,0.30784440040588357,1.0,0.0,-0.010750000000000003,0,0
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,7,18,23,down,2.0,1.0,1.0,progress,1,0,0,1,-0.4978787145614626,-1.0,-1.0,0.4887462854385374,0.4887462854385374,1.0,0.0,0.013374999999999998,0,0
6532,mixed_pbrs_only,仅塑形,123,40,18,C6,1,6.0,0.0,2.42335542154312,8,23,24,right,1.0,0.0,1.0,goal,1,0,1,1,2.3172160506248476,2.0,2.0,0.3047160506248472,0.3047160506248472,1.0,0.0,0.0125,1,1
6533,mixed_pbrs_only,仅塑形,123,40,26,C8,0,8.0,5.0,-3.742444222927095,1,0,5,down,8.0,7.0,1.0,progress,1,0,0,0,-0.2971868724823,-1.0,-1.0,0.6841881275177,0.6841881275177,1.0,0.0,0.018624999999999992,0,0
6533,mixed_pbrs_only,仅塑形,123,40,26,C8,0,8.0,5.0,-3.742444222927095,2,5,10,down,7.0,6.0,1.0,progress,1,0,0,0,-0.39928695058822655,-1.0,-1.0,0.5829630494117735,0.5829630494117735,1.0,0.0,0.01775,0,0
6533,mixed_pbrs_only,仅塑形,123,40,26,C8,0,8.0,5.0,-3.742444222927095,3,10,15,down,6.0,5.0,1.0,progress,1,0,0,0,-0.6423597621917727,-1.0,-1.0,0.3407652378082273,0.3407652378082273,1.0,0.0,0.016874999999999998,0,0
6533,mixed_pbrs_only,仅塑形,123,40,26,C8,0,8.0,5.0,-3.742444222927095,4,15,20,down,5.0,4.0,1.0,progress,1,0,0,0,-0.5409025278091433,-1.0,-1.0,0.4430974721908567,0.4430974721908567,1.0,0.0,0.015999999999999997,0,0
6533,mixed_pbrs_only,仅塑形,123,40,26,C8,0,8.0,5.0,-3.742444222927095,5,20,15,up,4.0,5.0,-1.0,regress,0,1,0,0,-0.6564086008071902,-1.0,-1.0,0.35171639919280984,0.35171639919280984,1.0,0.0,-0.008125000000000005,0,0
6533,mixed_pbrs_only,仅塑形,123,40,26,C8,0,8.0,5.0,-3.742444222927095,6,15,20,down,5.0,4.0,1.0,progress,1,0,0,0,-0.5581896629333498,-1.0,-1.0,0.42581033706665017,0.42581033706665017,1.0,0.0,0.015999999999999997,0,0
6533,mixed_pbrs_only,仅塑形,123,40,26,C8,0,8.0,5.0,-3.742444222927095,7,20,15,up,4.0,5.0,-1.0,regress,0,1,0,0,-0.6481098461151126,-1.0,-1.0,0.3600151538848875,0.3600151538848875,1.0,0.0,-0.008125000000000005,0,0
6534,mixed_pbrs_only,仅塑形,123,45,0,C7,0,7.0,2.0,0.5600907640457138,1,4,3,left,7.0,6.0,1.0,progress,1,0,0,0,-0.30641903972625756,-1.0,-1.0,0.6758309602737425,0.6758309602737425,1.0,0.0,0.01775,0,0
6534,mixed_pbrs_only,仅塑形,123,45,0,C7,0,7.0,2.0,0.5600907640457138,2,3,8,down,6.0,5.0,1.0,progress,1,0,0,0,-0.30546983957290674,-1.0,-1.0,0.6776551604270933,0.6776551604270933,1.0,0.0,0.016874999999999998,0,0
6534,mixed_pbrs_only,仅塑形,123,45,0,C7,0,7.0,2.0,0.5600907640457138,3,8,7,left,5.0,4.0,1.0,progress,1,0,0,0,-0.5963634576797487,-1.0,-1.0,0.38763654232025124,0.38763654232025124,1.0,0.0,0.015999999999999997,0,0
6534,mixed_pbrs_only,仅塑形,123,45,0,C7,0,7.0,2.0,0.5600907640457138,4,7,6,left,4.0,3.0,1.0,progress,1,0,0,0,1.5195008153915404,1.0,1.0,0.5043758153915403,0.5043758153915403,1.0,0.0,0.015125,1,1
6534,mixed_pbrs_only,仅塑形,123,45,0,C7,0,7.0,2.0,0.5600907640457138,5,6,7,right,3.0,4.0,-1.0,regress,0,1,0,0,-0.6432031955718996,-1.0,-1.0,0.36579680442810036,0.36579680442810036,1.0,0.0,-0.009000000000000003,0,0
6534,mixed_pbrs_only,仅塑形,123,45,0,C7,0,7.0,2.0,0.5600907640457138,6,7,6,left,4.0,3.0,1.0,progress,1,0,0,0,-0.47963461923599265,-1.0,-1.0,0.5052403807640073,0.5052403807640073,1.0,0.0,0.015125,0,0
6534,mixed_pbrs_only,仅塑形,123,45,0,C7,0,7.0,2.0,0.5600907640457138,7,6,11,down,3.0,2.0,1.0,progress,1,0,0,1,1.3716801004409789,1.0,1.0,0.3574301004409788,0.3574301004409788,1.0,0.0,0.014249999999999999,1,1
6535,mixed_pbrs_only,仅塑形,123,45,2,C6,0,6.0,3.0,-3.3968085489273085,1,2,3,right,6.0,5.0,1.0,progress,1,0,0,0,-0.30567011117935206,-1.0,-1.0,0.677454888820648,0.677454888820648,1.0,0.0,0.016874999999999998,0,0
6535,mixed_pbrs_only,仅塑形,123,45,2,C6,0,6.0,3.0,-3.3968085489273085,2,3,4,right,5.0,4.0,1.0,progress,1,0,0,0,-0.6149377551078798,-1.0,-1.0,0.36906224489212014,0.36906224489212014,1.0,0.0,0.015999999999999997,0,0
6535,mixed_pbrs_only,仅塑形,123,45,2,C6,0,6.0,3.0,-3.3968085489273085,3,4,9,down,4.0,3.0,1.0,progress,1,0,0,0,-0.36049983549118064,-1.0,-1.0,0.6243751645088194,0.6243751645088194,1.0,0.0,0.015125,0,0
6535,mixed_pbrs_only,仅塑形,123,45,2,C6,0,6.0,3.0,-3.3968085489273085,4,9,4,up,3.0,4.0,-1.0,regress,0,1,0,0,-0.5194842185974123,-1.0,-1.0,0.48951578140258767,0.48951578140258767,1.0,0.0,-0.009000000000000003,0,0
6535,mixed_pbrs_only,仅塑形,123,45,2,C6,0,6.0,3.0,-3.3968085489273085,5,4,9,down,4.0,3.0,1.0,progress,1,0,0,0,-0.367895877838135,-1.0,-1.0,0.616979122161865,0.616979122161865,1.0,0.0,0.015125,0,0
6535,mixed_pbrs_only,仅塑形,123,45,2,C6,0,6.0,3.0,-3.3968085489273085,6,9,8,left,3.0,4.0,-1.0,regress,0,1,0,0,-0.5326636996269228,-1.0,-1.0,0.47633630037307717,0.47633630037307717,1.0,0.0,-0.009000000000000003,0,0
6535,mixed_pbrs_only,仅塑形,123,45,2,C6,0,6.0,3.0,-3.3968085489273085,7,8,9,right,4.0,3.0,1.0,progress,1,0,0,0,-0.695657051086426,-1.0,-1.0,0.289217948913574,0.289217948913574,1.0,0.0,0.015125,0,0
6536,mixed_pbrs_only,仅塑形,123,45,3,C7,0,7.0,3.0,-0.4283687310218823,1,5,6,right,7.0,6.0,1.0,progress,1,0,0,0,-0.32348951196670556,-1.0,-1.0,0.6587604880332945,0.6587604880332945,1.0,0.0,0.01775,0,0
6536,mixed_pbrs_only,仅塑形,123,45,3,C7,0,7.0,3.0,-0.4283687310218823,2,6,7,right,6.0,5.0,1.0,progress,1,0,0,0,-0.15544941902160667,-1.0,-1.0,0.8276755809783933,0.8276755809783933,1.0,0.0,0.016874999999999998,0,0
6536,mixed_pbrs_only,仅塑形,123,45,3,C7,0,7.0,3.0,-0.4283687310218823,3,7,12,down,5.0,4.0,1.0,progress,1,0,0,0,-0.46807042026519796,-1.0,-1.0,0.515929579734802,0.515929579734802,1.0,0.0,0.015999999999999997,0,0
6536,mixed_pbrs_only,仅塑形,123,45,3,C7,0,7.0,3.0,-0.4283687310218823,4,12,17,down,4.0,3.0,1.0,progress,1,0,0,0,1.5589379305839537,1.0,1.0,0.5438129305839536,0.5438129305839536,1.0,0.0,0.015125,1,1
6536,mixed_pbrs_only,仅塑形,123,45,3,C7,0,7.0,3.0,-0.4283687310218823,5,17,22,down,3.0,2.0,1.0,progress,1,0,0,1,-0.3254362149238589,-1.0,-1.0,0.6603137850761411,0.6603137850761411,1.0,0.0,0.014249999999999999,0,0
6536,mixed_pbrs_only,仅塑形,123,45,3,C7,0,7.0,3.0,-0.4283687310218823,6,22,17,up,2.0,3.0,-1.0,regress,0,1,0,1,-0.714861095428467,-1.0,-1.0,0.295013904571533,0.295013904571533,1.0,0.0,-0.009875000000000002,0,0
6537,mixed_pbrs_only,仅塑形,123,45,6,C6,0,6.0,1.0,0.7994506335258472,1,6,7,right,6.0,5.0,1.0,progress,1,0,0,0,-0.27262559413909937,-1.0,-1.0,0.7104994058609007,0.7104994058609007,1.0,0.0,0.016874999999999998,0,0
6537,mixed_pbrs_only,仅塑形,123,45,6,C6,0,6.0,1.0,0.7994506335258472,2,7,12,down,5.0,4.0,1.0,progress,1,0,0,0,-0.7701530184745791,-1.0,-1.0,0.21384698152542092,0.21384698152542092,1.0,0.0,0.015999999999999997,0,0
6537,mixed_pbrs_only,仅塑形,123,45,6,C6,0,6.0,1.0,0.7994506335258472,3,12,13,right,4.0,3.0,1.0,progress,1,0,0,0,1.2329061861038206,1.0,1.0,0.21778118610382058,0.21778118610382058,1.0,0.0,0.015125,1,1
6537,mixed_pbrs_only,仅塑形,123,45,6,C6,0,6.0,1.0,0.7994506335258472,4,13,14,right,3.0,2.0,1.0,progress,1,0,0,1,-0.7482492132186892,-1.0,-1.0,0.2375007867813108,0.2375007867813108,1.0,0.0,0.014249999999999999,0,0
6537,mixed_pbrs_only,仅塑形,123,45,6,C6,0,6.0,1.0,0.7994506335258472,5,14,19,down,2.0,1.0,1.0,progress,1,0,0,1,1.3575722732543942,1.0,1.0,0.3441972732543943,0.3441972732543943,1.0,0.0,0.013374999999999998,1,1
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,1,24,23,left,8.0,7.0,1.0,progress,1,0,0,0,-0.26749243450164817,-1.0,-1.0,0.7138825654983518,0.7138825654983518,1.0,0.0,0.018624999999999992,0,0
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,2,23,22,left,7.0,6.0,1.0,progress,1,0,0,0,-0.35026123619079613,-1.0,-1.0,0.6319887638092039,0.6319887638092039,1.0,0.0,0.01775,0,0
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,3,22,23,right,6.0,7.0,-1.0,regress,0,1,0,0,-0.19838206481933618,-1.0,-1.0,0.8079929351806638,0.8079929351806638,1.0,0.0,-0.006375000000000009,0,0
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,4,23,22,left,7.0,6.0,1.0,progress,1,0,0,0,-0.38582434749603295,-1.0,-1.0,0.5964256525039671,0.5964256525039671,1.0,0.0,0.01775,0,0
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,5,22,17,up,6.0,5.0,1.0,progress,1,0,0,0,-0.1802121686935427,-1.0,-1.0,0.8029128313064573,0.8029128313064573,1.0,0.0,0.016874999999999998,0,0
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,6,17,16,left,5.0,4.0,1.0,progress,1,0,0,0,-0.43322882318496725,-1.0,-1.0,0.5507711768150327,0.5507711768150327,1.0,0.0,0.015999999999999997,0,0
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,7,16,11,up,4.0,3.0,1.0,progress,1,0,0,0,1.2549086446762083,1.0,1.0,0.23978364467620827,0.23978364467620827,1.0,0.0,0.015125,1,1
6538,mixed_pbrs_only,仅塑形,123,45,10,C8,0,8.0,4.0,-0.979979426383974,8,11,16,down,3.0,4.0,-1.0,regress,0,1,0,0,-0.4194869961738589,-1.0,-1.0,0.5895130038261411,0.5895130038261411,1.0,0.0,-0.009000000000000003,0,0
6539,mixed_pbrs_only,仅塑形,123,45,11,C6,1,6.0,0.0,4.440897712707518,1,0,1,right,6.0,5.0,1.0,progress,1,0,0,0,-0.33686002969741846,-1.0,-1.0,0.6462649703025816,0.6462649703025816,1.0,0.0,0.016874999999999998,0,0
6539,mixed_pbrs_only,仅塑形,123,45,11,C6,1,6.0,0.0,4.440897712707518,2,1,2,right,5.0,4.0,1.0,progress,1,0,0,0,-0.4519461717605593,-1.0,-1.0,0.5320538282394407,0.5320538282394407,1.0,0.0,0.015999999999999997,0,0
6539,mixed_pbrs_only,仅塑形,123,45,11,C6,1,6.0,0.0,4.440897712707518,3,2,3,right,4.0,3.0,1.0,progress,1,0,0,0,1.545405292034149,1.0,1.0,0.530280292034149,0.530280292034149,1.0,0.0,0.015125,1,1
6539,mixed_pbrs_only,仅塑形,123,45,11,C6,1,6.0,0.0,4.440897712707518,4,3,4,right,3.0,2.0,1.0,progress,1,0,0,1,-0.44264487457275414,-1.0,-1.0,0.5431051254272459,0.5431051254272459,1.0,0.0,0.014249999999999999,0,0
6539,mixed_pbrs_only,仅塑形,123,45,11,C6,1,6.0,0.0,4.440897712707518,5,4,9,down,2.0,1.0,1.0,progress,1,0,0,1,1.5831886687278744,1.0,1.0,0.5698136687278745,0.5698136687278745,1.0,0.0,0.013374999999999998,1,1
6539,mixed_pbrs_only,仅塑形,123,45,11,C6,1,6.0,0.0,4.440897712707518,6,9,14,down,1.0,0.0,1.0,goal,1,0,1,1,2.543754827976227,2.0,2.0,0.5312548279762266,0.5312548279762266,1.0,0.0,0.0125,1,1
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,1,0,5,down,8.0,7.0,1.0,progress,1,0,0,0,-0.34400751304626487,-1.0,-1.0,0.6373674869537351,0.6373674869537351,1.0,0.0,0.018624999999999992,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,2,5,0,up,7.0,8.0,-1.0,regress,0,1,0,0,-0.8201204948425296,-1.0,-1.0,0.18537950515747048,0.18537950515747048,1.0,0.0,-0.005500000000000005,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,3,0,1,right,8.0,7.0,1.0,progress,1,0,0,0,-0.4908739538192751,-1.0,-1.0,0.4905010461807249,0.4905010461807249,1.0,0.0,0.018624999999999992,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,4,1,2,right,7.0,6.0,1.0,progress,1,0,0,0,-0.32280703878402733,-1.0,-1.0,0.6594429612159727,0.6594429612159727,1.0,0.0,0.01775,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,5,2,3,right,6.0,5.0,1.0,progress,1,0,0,0,-0.28338482856750513,-1.0,-1.0,0.6997401714324949,0.6997401714324949,1.0,0.0,0.016874999999999998,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,6,3,8,down,5.0,4.0,1.0,progress,1,0,0,0,-0.24189284706115746,-1.0,-1.0,0.7421071529388426,0.7421071529388426,1.0,0.0,0.015999999999999997,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,7,8,7,left,4.0,5.0,-1.0,regress,0,1,0,0,-0.6317105221748355,-1.0,-1.0,0.3764144778251646,0.3764144778251646,1.0,0.0,-0.008125000000000005,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,8,7,12,down,5.0,4.0,1.0,progress,1,0,0,0,-0.5057098593711855,-1.0,-1.0,0.4782901406288145,0.4782901406288145,1.0,0.0,0.015999999999999997,0,0
6540,mixed_pbrs_only,仅塑形,123,50,0,C8,0,8.0,5.0,-4.424003191947939,9,12,7,up,4.0,5.0,-1.0,regress,0,1,0,0,-0.7834961342811587,-1.0,-1.0,0.22462886571884133,0.22462886571884133,1.0,0.0,-0.008125000000000005,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,1,19,14,up,7.0,6.0,1.0,progress,1,0,0,0,-0.3894480118751528,-1.0,-1.0,0.5928019881248472,0.5928019881248472,1.0,0.0,0.01775,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,2,14,9,up,6.0,5.0,1.0,progress,1,0,0,0,-0.653350262641907,-1.0,-1.0,0.32977473735809304,0.32977473735809304,1.0,0.0,0.016874999999999998,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,3,9,4,up,5.0,4.0,1.0,progress,1,0,0,0,-0.7985766854286196,-1.0,-1.0,0.1854233145713804,0.1854233145713804,1.0,0.0,0.015999999999999997,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,4,4,3,left,4.0,3.0,1.0,progress,1,0,0,0,-0.8018856410980226,-1.0,-1.0,0.18298935890197732,0.18298935890197732,1.0,0.0,0.015125,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,5,3,4,right,3.0,4.0,-1.0,regress,0,1,0,0,-0.6968488659858706,-1.0,-1.0,0.3121511340141294,0.3121511340141294,1.0,0.0,-0.009000000000000003,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,6,4,9,down,4.0,5.0,-1.0,regress,0,1,0,0,-0.8274065780639651,-1.0,-1.0,0.18071842193603493,0.18071842193603493,1.0,0.0,-0.008125000000000005,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,7,9,4,up,5.0,4.0,1.0,progress,1,0,0,0,-0.7838069524765017,-1.0,-1.0,0.2001930475234983,0.2001930475234983,1.0,0.0,0.015999999999999997,0,0
6541,mixed_pbrs_only,仅塑形,123,50,6,C7,0,7.0,5.0,-5.8019694266319295,8,4,9,down,4.0,5.0,-1.0,regress,0,1,0,0,-0.8506464290618899,-1.0,-1.0,0.15747857093811013,0.15747857093811013,1.0,0.0,-0.008125000000000005,0,0
6542,mixed_pbrs_only,仅塑形,123,50,7,C8,0,8.0,5.0,-3.2763704638481155,1,0,5,down,8.0,7.0,1.0,progress,1,0,0,0,-0.3254198045730593,-1.0,-1.0,0.6559551954269407,0.6559551954269407,1.0,0.0,0.018624999999999992,0,0
6542,mixed_pbrs_only,仅塑形,123,50,7,C8,0,8.0,5.0,-3.2763704638481155,2,5,10,down,7.0,6.0,1.0,progress,1,0,0,0,-0.4473163733482363,-1.0,-1.0,0.5349336266517637,0.5349336266517637,1.0,0.0,0.01775,0,0
6542,mixed_pbrs_only,仅塑形,123,50,7,C8,0,8.0,5.0,-3.2763704638481155,3,10,15,down,6.0,5.0,1.0,progress,1,0,0,0,-0.452544598579407,-1.0,-1.0,0.530580401420593,0.530580401420593,1.0,0.0,0.016874999999999998,0,0
6542,mixed_pbrs_only,仅塑形,123,50,7,C8,0,8.0,5.0,-3.2763704638481155,4,15,20,down,5.0,4.0,1.0,progress,1,0,0,0,-0.45386037492752096,-1.0,-1.0,0.530139625072479,0.530139625072479,1.0,0.0,0.015999999999999997,0,0
6542,mixed_pbrs_only,仅塑形,123,50,7,C8,0,8.0,5.0,-3.2763704638481155,5,20,15,up,4.0,5.0,-1.0,regress,0,1,0,0,-0.6642290282249453,-1.0,-1.0,0.3438959717750547,0.3438959717750547,1.0,0.0,-0.008125000000000005,0,0
6542,mixed_pbrs_only,仅塑形,123,50,7,C8,0,8.0,5.0,-3.2763704638481155,6,15,10,up,5.0,6.0,-1.0,regress,0,1,0,0,-0.47913007831573506,-1.0,-1.0,0.5281199216842649,0.5281199216842649,1.0,0.0,-0.007250000000000001,0,0
6542,mixed_pbrs_only,仅塑形,123,50,7,C8,0,8.0,5.0,-3.2763704638481155,7,10,15,down,6.0,5.0,1.0,progress,1,0,0,0,-0.4538702058792117,-1.0,-1.0,0.5292547941207884,0.5292547941207884,1.0,0.0,0.016874999999999998,0,0
6543,mixed_pbrs_only,仅塑形,123,50,10,C6,0,6.0,4.0,-0.0232174916267408,1,18,17,left,6.0,5.0,1.0,progress,1,0,0,0,-0.1792978334426882,-1.0,-1.0,0.8038271665573118,0.8038271665573118,1.0,0.0,0.016874999999999998,0,0
6543,mixed_pbrs_only,仅塑形,123,50,10,C6,0,6.0,4.0,-0.0232174916267408,2,17,22,down,5.0,6.0,-1.0,regress,0,1,0,0,-0.4435237536430361,-1.0,-1.0,0.5637262463569639,0.5637262463569639,1.0,0.0,-0.007250000000000001,0,0
6543,mixed_pbrs_only,仅塑形,123,50,10,C6,0,6.0,4.0,-0.0232174916267408,3,22,17,up,6.0,5.0,1.0,progress,1,0,0,0,-0.1839440155029299,-1.0,-1.0,0.7991809844970701,0.7991809844970701,1.0,0.0,0.016874999999999998,0,0
6543,mixed_pbrs_only,仅塑形,123,50,10,C6,0,6.0,4.0,-0.0232174916267408,4,17,12,up,5.0,4.0,1.0,progress,1,0,0,0,-0.43214908504486105,-1.0,-1.0,0.5518509149551389,0.5518509149551389,1.0,0.0,0.015999999999999997,0,0
6543,mixed_pbrs_only,仅塑形,123,50,10,C6,0,6.0,4.0,-0.0232174916267408,5,12,7,up,4.0,3.0,1.0,progress,1,0,0,0,1.6855095858573912,1.0,1.0,0.6703845858573911,0.6703845858573911,1.0,0.0,0.015125,1,1
6543,mixed_pbrs_only,仅塑形,123,50,10,C6,0,6.0,4.0,-0.0232174916267408,6,7,12,down,3.0,4.0,-1.0,regress,0,1,0,0,-0.4698123898506167,-1.0,-1.0,0.5391876101493833,0.5391876101493833,1.0,0.0,-0.009000000000000003,0,0
6544,mixed_pbrs_only,仅塑形,123,50,11,C8,0,8.0,3.0,-1.1634560275077834,1,4,3,left,8.0,7.0,1.0,progress,1,0,0,0,-0.27825256299972556,-1.0,-1.0,0.7031224370002744,0.7031224370002744,1.0,0.0,0.018624999999999992,0,0
6544,mixed_pbrs_only,仅塑形,123,50,11,C8,0,8.0,3.0,-1.1634560275077834,2,3,2,left,7.0,6.0,1.0,progress,1,0,0,0,-0.38089504337310814,-1.0,-1.0,0.6013549566268919,0.6013549566268919,1.0,0.0,0.01775,0,0
6544,mixed_pbrs_only,仅塑形,123,50,11,C8,0,8.0,3.0,-1.1634560275077834,3,2,1,left,6.0,5.0,1.0,progress,1,0,0,0,-0.4261412310600283,-1.0,-1.0,0.5569837689399717,0.5569837689399717,1.0,0.0,0.016874999999999998,0,0
6544,mixed_pbrs_only,仅塑形,123,50,11,C8,0,8.0,3.0,-1.1634560275077834,4,1,6,down,5.0,4.0,1.0,progress,1,0,0,0,-0.4249059286117556,-1.0,-1.0,0.5590940713882444,0.5590940713882444,1.0,0.0,0.015999999999999997,0,0
6544,mixed_pbrs_only,仅塑形,123,50,11,C8,0,8.0,3.0,-1.1634560275077834,5,6,11,down,4.0,3.0,1.0,progress,1,0,0,0,1.5635766620635985,1.0,1.0,0.5484516620635984,0.5484516620635984,1.0,0.0,0.015125,1,1
6544,mixed_pbrs_only,仅塑形,123,50,11,C8,0,8.0,3.0,-1.1634560275077834,6,11,10,left,3.0,2.0,1.0,progress,1,0,0,1,-0.46077839565277123,-1.0,-1.0,0.5249716043472288,0.5249716043472288,1.0,0.0,0.014249999999999999,0,0
6544,mixed_pbrs_only,仅塑形,123,50,11,C8,0,8.0,3.0,-1.1634560275077834,7,10,5,up,2.0,3.0,-1.0,regress,0,1,0,1,-0.7560595278739931,-1.0,-1.0,0.25381547212600686,0.25381547212600686,1.0,0.0,-0.009875000000000002,0,0
6545,mixed_pbrs_only,仅塑形,123,50,15,C7,0,7.0,1.0,3.517584177494048,1,3,2,left,7.0,6.0,1.0,progress,1,0,0,0,-0.24926951026916527,-1.0,-1.0,0.7329804897308347,0.7329804897308347,1.0,0.0,0.01775,0,0
6545,mixed_pbrs_only,仅塑形,123,50,15,C7,0,7.0,1.0,3.517584177494048,2,2,1,left,6.0,5.0,1.0,progress,1,0,0,0,-0.2955638456344607,-1.0,-1.0,0.6875611543655393,0.6875611543655393,1.0,0.0,0.016874999999999998,0,0
6545,mixed_pbrs_only,仅塑形,123,50,15,C7,0,7.0,1.0,3.517584177494048,3,1,6,down,5.0,4.0,1.0,progress,1,0,0,0,-0.40920248889923116,-1.0,-1.0,0.5747975111007688,0.5747975111007688,1.0,0.0,0.015999999999999997,0,0
6545,mixed_pbrs_only,仅塑形,123,50,15,C7,0,7.0,1.0,3.517584177494048,4,6,11,down,4.0,3.0,1.0,progress,1,0,0,0,1.6011690135002135,1.0,1.0,0.5860440135002134,0.5860440135002134,1.0,0.0,0.015125,1,1
6545,mixed_pbrs_only,仅塑形,123,50,15,C7,0,7.0,1.0,3.517584177494048,5,11,16,down,3.0,2.0,1.0,progress,1,0,0,1,1.4545579748153685,1.0,1.0,0.44030797481536843,0.44030797481536843,1.0,0.0,0.014249999999999999,1,1
6545,mixed_pbrs_only,仅塑形,123,50,15,C7,0,7.0,1.0,3.517584177494048,6,16,21,down,2.0,1.0,1.0,progress,1,0,0,1,1.415893033981323,1.0,1.0,0.402518033981323,0.402518033981323,1.0,0.0,0.013374999999999998,1,1
6546,mixed_pbrs_only,仅塑形,123,55,2,C7,0,7.0,2.0,-1.279003524780275,1,0,1,right,7.0,6.0,1.0,progress,1,0,0,0,-0.23016562557220482,-1.0,-1.0,0.7520843744277952,0.7520843744277952,1.0,0.0,0.01775,0,0
6546,mixed_pbrs_only,仅塑形,123,55,2,C7,0,7.0,2.0,-1.279003524780275,2,1,2,right,6.0,5.0,1.0,progress,1,0,0,0,-0.6049173164367678,-1.0,-1.0,0.3782076835632322,0.3782076835632322,1.0,0.0,0.016874999999999998,0,0
