run_progress,metric,value_mean,value_std,n
0.07142857142857142,pbrs_bonus_mean,0.006697661118650236,0.00017322412754163506,3
0.07857142857142857,pbrs_bonus_mean,0.006795308364547691,0.0001916157493582814,3
0.08571428571428572,pbrs_bonus_mean,0.0068539467529698936,0.00013875327098759313,3
0.09285714285714286,pbrs_bonus_mean,0.006897157716259979,0.0001147959618343373,3
0.09999999999999999,pbrs_bonus_mean,0.006945461117671878,8.46804213194423e-05,3
0.10714285714285714,pbrs_bonus_mean,0.006969936186343351,0.0001725062240923981,3
0.11428571428571428,pbrs_bonus_mean,0.007021683596614367,0.00021971414846223397,3
0.12142857142857143,pbrs_bonus_mean,0.007033024383767499,0.00025321360607849454,3
0.12857142857142856,pbrs_bonus_mean,0.007067060541437748,0.0002774114608349864,3
0.1357142857142857,pbrs_bonus_mean,0.007094845403487771,0.0002915163115885702,3
0.14285714285714285,pbrs_bonus_mean,0.007142575735308138,0.00038319765593541254,3
0.15,pbrs_bonus_mean,0.007207510685312979,0.00039447405535236773,3
0.15714285714285714,pbrs_bonus_mean,0.007243776613696572,0.00037572368430519926,3
0.16428571428571428,pbrs_bonus_mean,0.007299081261806073,0.0003138235513533528,3
0.17142857142857143,pbrs_bonus_mean,0.007358034401792643,0.00027841757642946594,3
0.17857142857142858,pbrs_bonus_mean,0.007400049238836283,0.0002802779209036336,3
0.18571428571428572,pbrs_bonus_mean,0.007451937860875558,0.00022843089686934865,3
0.19285714285714284,pbrs_bonus_mean,0.007512356665372452,0.000176345308558977,3
0.19999999999999998,pbrs_bonus_mean,0.007551108438763072,0.0001817014253468687,3
0.20714285714285713,pbrs_bonus_mean,0.007556336733189052,0.00017039017939512929,3
0.21428571428571427,pbrs_bonus_mean,0.00759395451571739,0.00020677111301906952,3
0.22142857142857142,pbrs_bonus_mean,0.0076192161525727095,0.00020064936040386434,3
0.22857142857142856,pbrs_bonus_mean,0.007663774613372396,0.00015228073287746897,3
0.2357142857142857,pbrs_bonus_mean,0.007749140139409322,0.00014714034556136655,3
0.24285714285714285,pbrs_bonus_mean,0.00778961624832383,0.0001942634889087779,3
0.25,pbrs_bonus_mean,0.007823948029590716,0.00022035349428665,3
0.2571428571428571,pbrs_bonus_mean,0.007839558551314907,0.00019164308442210109,3
0.2642857142857143,pbrs_bonus_mean,0.00787153596572868,0.00018238098689795038,3
0.2714285714285714,pbrs_bonus_mean,0.007877994750100214,0.00017426833038903679,3
0.2785714285714286,pbrs_bonus_mean,0.0078840746025558,0.00016682035585322452,3
0.2857142857142857,pbrs_bonus_mean,0.007873101117081291,0.00013878988723561332,3
0.29285714285714287,pbrs_bonus_mean,0.007803966344516781,0.00012180443250260642,3
0.3,pbrs_bonus_mean,0.007792376027912687,0.00011252351435203275,3
0.3071428571428571,pbrs_bonus_mean,0.007813984956769791,0.00013771959941736168,3
0.3142857142857143,pbrs_bonus_mean,0.007800892151304508,0.0001357869380930168,3
0.3214285714285714,pbrs_bonus_mean,0.007812018779475921,0.00016659226179876956,3
0.32857142857142857,pbrs_bonus_mean,0.007873543877032133,0.000151429532325196,3
0.3357142857142857,pbrs_bonus_mean,0.007916594226740419,0.00014455855341558496,3
0.34285714285714286,pbrs_bonus_mean,0.007964387365195663,0.000208434855202774,3
0.35,pbrs_bonus_mean,0.00799893638272921,0.00023877896009778264,3
0.35714285714285715,pbrs_bonus_mean,0.00800431311361523,0.00021405641181865666,3
0.36428571428571427,pbrs_bonus_mean,0.007998088200250953,0.00025969548086991013,3
0.37142857142857144,pbrs_bonus_mean,0.008083317412170022,0.00022240563289182189,3
0.37857142857142856,pbrs_bonus_mean,0.008088866976884136,0.00020837502219665078,3
0.3857142857142857,pbrs_bonus_mean,0.008109359464092853,0.00018998978063009377,3
0.39285714285714285,pbrs_bonus_mean,0.008117952696144943,0.00017425327329869395,3
0.39999999999999997,pbrs_bonus_mean,0.008089809684559267,0.00015071660461974577,3
