method,episode,run_progress,time_step,modality_count,c8_success,worst_modality_sr,best_modality_sr,c8_residual_distance,worst_residual_distance,c8_closeness,c8_success_envelope,worst_modality_sr_envelope,c8_closeness_envelope,c8_residual_envelope
linear_gate_no_pbrs,270,0.60073125,288351.0,3,0.7078014184397162,0.6212765957446809,0.7531914893617021,0.7943262411347517,1.0723404255319149,0.900709219858156,0.7659574468085107,0.7191489361702128,0.9219858156028369,0.6241134751773049
linear_gate_no_pbrs,280,0.6223791666666667,298742.0,3,0.8099290780141843,0.7446808510638298,0.8468085106382979,0.550354609929078,0.7659574468085106,0.9312056737588652,0.8099290780141843,0.7446808510638298,0.9312056737588652,0.550354609929078
linear_gate_no_pbrs,290,0.6447166666666667,309464.0,3,0.6921985815602837,0.6553191489361702,0.7276595744680852,0.9588652482269504,1.123404255319149,0.8801418439716312,0.8099290780141843,0.7446808510638298,0.9312056737588652,0.550354609929078
linear_gate_no_pbrs,300,0.6664958333333333,319918.0,3,0.8156028368794326,0.7659574468085106,0.8808510638297873,0.5304964539007092,0.7319148936170212,0.9336879432624113,0.8156028368794326,0.7659574468085106,0.9336879432624113,0.5304964539007092
linear_gate_no_pbrs,310,0.6882875,330378.0,3,0.8595744680851064,0.8212765957446808,0.8893617021276595,0.3687943262411348,0.4851063829787234,0.9539007092198581,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,320,0.7102749999999999,340932.0,3,0.8255319148936171,0.7957446808510639,0.8723404255319149,0.5361702127659574,0.6553191489361702,0.9329787234042554,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,330,0.7319104166666667,351317.0,3,0.8453900709219858,0.7914893617021277,0.8893617021276595,0.425531914893617,0.6212765957446809,0.9468085106382979,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,340,0.75368125,361767.0,3,0.8326241134751773,0.774468085106383,0.8723404255319149,0.4624113475177305,0.6297872340425532,0.9421985815602837,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,350,0.77579375,372381.0,3,0.7290780141843971,0.6468085106382979,0.774468085106383,0.754609929078014,1.0127659574468084,0.9056737588652483,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,360,0.7976875,382890.0,3,0.8014184397163119,0.7319148936170212,0.8468085106382979,0.5787234042553191,0.825531914893617,0.9276595744680851,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,370,0.8199708333333332,393586.0,3,0.826950354609929,0.7659574468085106,0.8808510638297873,0.45390070921985815,0.6127659574468085,0.9432624113475178,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,380,0.84179375,404061.0,3,0.849645390070922,0.8212765957446808,0.8978723404255319,0.3886524822695035,0.4595744680851064,0.951418439716312,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,390,0.8636666666666667,414560.0,3,0.7702127659574468,0.723404255319149,0.8382978723404255,0.5872340425531914,0.7404255319148936,0.926595744680851,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,400,0.8852895833333333,424939.0,3,0.8141843971631205,0.7702127659574468,0.8595744680851064,0.46808510638297873,0.5787234042553191,0.9414893617021276,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,410,0.9070895833333332,435403.0,3,0.8411347517730495,0.8085106382978723,0.8978723404255319,0.41418439716312055,0.5361702127659574,0.9482269503546099,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,420,0.92895625,445899.0,3,0.7659574468085107,0.7148936170212766,0.8297872340425532,0.6666666666666666,0.7574468085106383,0.9166666666666666,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,430,0.9505416666666666,456260.0,3,0.8354609929078013,0.8127659574468085,0.8765957446808511,0.48226950354609927,0.5617021276595745,0.9397163120567376,0.8595744680851064,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,440,0.9725875,466842.0,3,0.8609929078014185,0.8170212765957446,0.8936170212765957,0.4056737588652483,0.5617021276595745,0.949290780141844,0.8609929078014185,0.8212765957446808,0.9539007092198581,0.3687943262411348
linear_gate_no_pbrs,450,0.99439375,477309.0,3,0.8411347517730497,0.8212765957446808,0.8553191489361702,0.46524822695035456,0.5106382978723404,0.9418439716312057,0.8609929078014185,0.8212765957446808,0.9539007092198581,0.3687943262411348
proposed_linear_gate_pbrs,0,0.0022708333333333,1090.0,3,0.09645390070921979,0.0893617021276595,0.102127659574468,4.504964539007092,4.76595744680851,0.43687943262411355,0.09645390070921979,0.0893617021276595,0.43687943262411355,4.504964539007092
proposed_linear_gate_pbrs,10,0.0253,12144.0,3,0.09787234042553188,0.0936170212765957,0.102127659574468,3.9716312056737593,4.025531914893617,0.5035460992907801,0.09787234042553188,0.0936170212765957,0.5035460992907801,3.9716312056737593
proposed_linear_gate_pbrs,20,0.048141666666666603,23108.0,3,0.19148936170212763,0.1787234042553191,0.2,3.74468085106383,3.770212765957447,0.5319148936170213,0.19148936170212763,0.1787234042553191,0.5319148936170213,3.74468085106383
proposed_linear_gate_pbrs,30,0.0704854166666666,33833.0,3,0.07375886524822688,0.0723404255319148,0.076595744680851,3.619858156028369,3.6340425531914895,0.5475177304964538,0.19148936170212763,0.1787234042553191,0.5475177304964538,3.619858156028369
proposed_linear_gate_pbrs,40,0.0931458333333333,44710.0,3,0.05531914893617016,0.0468085106382978,0.0680851063829787,3.8099290780141843,3.880851063829787,0.523758865248227,0.19148936170212763,0.1787234042553191,0.5475177304964538,3.619858156028369
proposed_linear_gate_pbrs,50,0.1156,55488.0,3,0.026950354609928995,0.0170212765957446,0.0340425531914893,3.602836879432624,3.702127659574468,0.549645390070922,0.19148936170212763,0.1787234042553191,0.549645390070922,3.602836879432624
proposed_linear_gate_pbrs,60,0.1378666666666666,66176.0,3,0.1602836879432624,0.1531914893617021,0.1659574468085106,3.4297872340425535,3.523404255319149,0.5712765957446808,0.19148936170212763,0.1787234042553191,0.5712765957446808,3.4297872340425535
proposed_linear_gate_pbrs,70,0.16019375,76893.0,3,0.18156028368794322,0.1659574468085106,0.2085106382978723,3.04113475177305,3.1148936170212767,0.6198581560283687,0.19148936170212763,0.1787234042553191,0.6198581560283687,3.04113475177305
proposed_linear_gate_pbrs,80,0.18261249999999998,87654.0,3,0.0936170212765957,0.0595744680851063,0.1148936170212766,2.902127659574468,3.0638297872340425,0.6372340425531915,0.19148936170212763,0.1787234042553191,0.6372340425531915,2.902127659574468
proposed_linear_gate_pbrs,90,0.2049854166666666,98393.0,3,0.1106382978723404,0.0808510638297872,0.1276595744680851,2.856737588652482,2.9106382978723406,0.6429078014184397,0.19148936170212763,0.1787234042553191,0.6429078014184397,2.856737588652482
proposed_linear_gate_pbrs,100,0.227525,109212.0,3,0.15744680851063822,0.1319148936170212,0.1914893617021276,2.550354609929078,2.6212765957446806,0.6812056737588652,0.19148936170212763,0.1787234042553191,0.6812056737588652,2.550354609929078
proposed_linear_gate_pbrs,110,0.2496604166666666,119837.0,3,0.20709219858156025,0.1872340425531914,0.2212765957446808,2.5645390070921987,2.629787234042553,0.6794326241134752,0.20709219858156025,0.1872340425531914,0.6812056737588652,2.550354609929078
proposed_linear_gate_pbrs,120,0.2720854166666667,130601.0,3,0.25390070921985813,0.2297872340425532,0.2723404255319149,2.0170212765957447,2.0851063829787235,0.7478723404255319,0.25390070921985813,0.2297872340425532,0.7478723404255319,2.0170212765957447
proposed_linear_gate_pbrs,130,0.2942895833333333,141259.0,3,0.39574468085106385,0.3617021276595745,0.4553191489361702,1.693617021276596,1.7957446808510638,0.7882978723404255,0.39574468085106385,0.3617021276595745,0.7882978723404255,1.693617021276596
proposed_linear_gate_pbrs,140,0.3166604166666666,151997.0,3,0.5404255319148935,0.502127659574468,0.5957446808510638,1.327659574468085,1.4638297872340424,0.8340425531914893,0.5404255319148935,0.502127659574468,0.8340425531914893,1.327659574468085
proposed_linear_gate_pbrs,150,0.33888125,162663.0,3,0.5829787234042553,0.5446808510638298,0.6042553191489362,1.3078014184397162,1.4893617021276595,0.8365248226950355,0.5829787234042553,0.5446808510638298,0.8365248226950355,1.3078014184397162
proposed_linear_gate_pbrs,160,0.3611,173328.0,3,0.45673758865248226,0.4297872340425532,0.5106382978723404,1.6822695035460995,1.8127659574468085,0.7897163120567375,0.5829787234042553,0.5446808510638298,0.8365248226950355,1.3078014184397162
proposed_linear_gate_pbrs,170,0.3832770833333334,183973.0,3,0.4085106382978723,0.3829787234042553,0.4595744680851064,1.7617021276595743,1.8808510638297875,0.7797872340425532,0.5829787234042553,0.5446808510638298,0.8365248226950355,1.3078014184397162
proposed_linear_gate_pbrs,180,0.4048520833333333,194329.0,3,0.5858156028368794,0.5702127659574469,0.6085106382978723,1.2624113475177305,1.327659574468085,0.8421985815602837,0.5858156028368794,0.5702127659574469,0.8421985815602837,1.2624113475177305
proposed_linear_gate_pbrs,190,0.42701458333333325,204967.0,3,0.49361702127659574,0.4723404255319149,0.5276595744680851,1.64822695035461,1.7361702127659575,0.7939716312056737,0.5858156028368794,0.5702127659574469,0.8421985815602837,1.2624113475177305
proposed_linear_gate_pbrs,200,0.44916666666666655,215600.0,3,0.6553191489361702,0.6127659574468085,0.676595744680851,1.0780141843971631,1.148936170212766,0.8652482269503546,0.6553191489361702,0.6127659574468085,0.8652482269503546,1.0780141843971631
proposed_linear_gate_pbrs,210,0.47075625,225963.0,3,0.5546099290780141,0.5234042553191489,0.5957446808510638,1.3560283687943262,1.4042553191489362,0.8304964539007093,0.6553191489361702,0.6127659574468085,0.8652482269503546,1.0780141843971631
proposed_linear_gate_pbrs,220,0.4926416666666666,236468.0,3,0.5829787234042553,0.5106382978723404,0.6553191489361702,1.2198581560283686,1.4723404255319148,0.847517730496454,0.6553191489361702,0.6127659574468085,0.8652482269503546,1.0780141843971631
proposed_linear_gate_pbrs,230,0.5148270833333334,247117.0,3,0.5872340425531916,0.502127659574468,0.6340425531914894,1.3134751773049647,1.548936170212766,0.8358156028368794,0.6553191489361702,0.6127659574468085,0.8652482269503546,1.0780141843971631
proposed_linear_gate_pbrs,240,0.53663125,257583.0,3,0.6638297872340425,0.5957446808510638,0.7446808510638298,0.9985815602836879,1.1659574468085103,0.875177304964539,0.6638297872340425,0.6127659574468085,0.875177304964539,0.9985815602836879
proposed_linear_gate_pbrs,250,0.5588166666666666,268232.0,3,0.6709219858156028,0.625531914893617,0.7276595744680852,1.0212765957446808,1.1659574468085103,0.8723404255319149,0.6709219858156028,0.625531914893617,0.875177304964539,0.9985815602836879
proposed_linear_gate_pbrs,260,0.5807104166666667,278741.0,3,0.6978723404255319,0.6595744680851063,0.7276595744680852,0.9049645390070923,1.0723404255319149,0.8868794326241135,0.6978723404255319,0.6595744680851063,0.8868794326241135,0.9049645390070923
proposed_linear_gate_pbrs,270,0.6027979166666667,289343.0,3,0.6326241134751772,0.5319148936170213,0.6893617021276596,1.049645390070922,1.353191489361702,0.8687943262411347,0.6978723404255319,0.6595744680851063,0.8868794326241135,0.9049645390070923
proposed_linear_gate_pbrs,280,0.62443125,299727.0,3,0.7106382978723405,0.6510638297872341,0.7531914893617021,0.8482269503546099,1.004255319148936,0.8939716312056738,0.7106382978723405,0.6595744680851063,0.8939716312056738,0.8482269503546099
proposed_linear_gate_pbrs,290,0.6467395833333334,310435.0,3,0.727659574468085,0.6595744680851063,0.7829787234042553,0.8368794326241135,1.0808510638297872,0.8953900709219859,0.727659574468085,0.6595744680851063,0.8953900709219859,0.8368794326241135
proposed_linear_gate_pbrs,300,0.6686375,320946.0,3,0.7574468085106383,0.6936170212765957,0.8127659574468085,0.7205673758865249,0.9106382978723404,0.9099290780141844,0.7574468085106383,0.6936170212765957,0.9099290780141844,0.7205673758865249
proposed_linear_gate_pbrs,310,0.6901666666666667,331280.0,3,0.7546099290780143,0.6936170212765957,0.7872340425531915,0.7148936170212766,0.9276595744680852,0.9106382978723404,0.7574468085106383,0.6936170212765957,0.9106382978723404,0.7148936170212766
proposed_linear_gate_pbrs,320,0.71223125,341871.0,3,0.7914893617021277,0.7404255319148936,0.8297872340425532,0.6099290780141844,0.7659574468085106,0.9237588652482269,0.7914893617021277,0.7404255319148936,0.9237588652482269,0.6099290780141844
proposed_linear_gate_pbrs,330,0.73388125,352263.0,3,0.849645390070922,0.8297872340425532,0.8851063829787233,0.43687943262411344,0.5191489361702127,0.9453900709219858,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,340,0.7557916666666666,362780.0,3,0.699290780141844,0.5957446808510638,0.7617021276595745,0.9276595744680852,1.3106382978723403,0.8840425531914894,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,350,0.7779416666666666,373412.0,3,0.7843971631205674,0.7276595744680852,0.8297872340425532,0.5929078014184398,0.825531914893617,0.9258865248226951,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,360,0.7996291666666666,383822.0,3,0.7319148936170213,0.6595744680851063,0.7914893617021277,0.8170212765957446,1.0638297872340423,0.8978723404255319,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,370,0.8219083333333334,394516.0,3,0.824113475177305,0.7702127659574468,0.8638297872340426,0.5078014184397163,0.7063829787234043,0.9365248226950355,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,380,0.84368125,404967.0,3,0.7886524822695035,0.7361702127659574,0.825531914893617,0.6666666666666666,0.8765957446808511,0.9166666666666666,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,390,0.8654729166666667,415427.0,3,0.7929078014184398,0.7617021276595745,0.8382978723404255,0.5843971631205673,0.723404255319149,0.9269503546099291,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,400,0.8871833333333333,425848.0,3,0.7687943262411348,0.7106382978723405,0.8127659574468085,0.6609929078014184,0.851063829787234,0.9173758865248227,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,410,0.908875,436260.0,3,0.7531914893617021,0.7148936170212766,0.7914893617021277,0.6156028368794325,0.723404255319149,0.923049645390071,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,420,0.93085625,446811.0,3,0.8085106382978724,0.7574468085106383,0.8638297872340426,0.5475177304964539,0.7063829787234043,0.9315602836879433,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,430,0.9523333333333334,457120.0,3,0.8312056737588652,0.7702127659574468,0.8638297872340426,0.5078014184397164,0.6978723404255319,0.9365248226950355,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,440,0.9742666666666665,467648.0,3,0.8453900709219858,0.8,0.8723404255319149,0.4907801418439716,0.6382978723404256,0.9386524822695036,0.849645390070922,0.8297872340425532,0.9453900709219858,0.43687943262411344
proposed_linear_gate_pbrs,450,0.9960708333333331,478114.0,3,0.9262411347517729,0.9234042553191488,0.9319148936170212,0.22695035460992907,0.2382978723404255,0.9716312056737588,0.9262411347517729,0.9234042553191488,0.9716312056737588,0.22695035460992907
